dataset,split,contract,family_size,family_correct,confidence,per_candidate_confidence,risk_confidence,fp_confidence,alpha,alpha_select,beta_fp,iou,threshold,threshold_feasible,cal_cp,cal_risk,cal_misses,cal_n_gt,cal_tp,cal_fp,cal_precision,cal_images,cal_fp_img,cal_fp_upper,eval_risk,eval_misses,eval_n_gt,eval_tp,eval_fp,eval_cp,eval_precision,eval_images,eval_fp_img,eval_fp_upper,eval_pass,group_bad_cp,group_bad,group_n,contract_record,cal_feasible,utility_feasible,joint_feasible,selected
uavdt,random3,nms040,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.027628978854045274,True,0.14995102936569826,0.13754940711462452,870,6325,5455,14484,0.2735844325191835,153,94.66666666666667,136.27444320030972,0.14611968703742864,691,4729,4038,16513,0.15483586470441094,0.19648678896404068,152,108.63815789473684,138.418930602839,True,0.33057277753794256,20,83,"{'name': 'nms040', 'resolution': None, 'nms_iou': 0.4, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random3,nms040_cap300,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.027076991461217406,True,0.15060602542360316,0.13818181818181818,874,6325,5451,14570,0.27226412267119526,153,95.22875816993464,136.83653470357768,0.1471769930217805,696,4729,4033,16670,0.15591792557474557,0.1948026856011206,152,109.67105263157895,139.4518253396811,True,0.33057277753794256,20,83,"{'name': 'nms040_cap300', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random3,nms040_cap300_sf003,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.02665865805465728,True,0.14995102936569826,0.13754940711462452,870,6325,5455,14712,0.27049139683641593,153,96.15686274509804,137.76463927874107,0.1456967646436879,689,4729,4040,16822,0.1544029980316262,0.1936535327389512,152,110.67105263157895,140.4518253396811,True,0.33057277753794256,20,83,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random3,support_soft_a,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.027232846539700407,True,0.15044228436554796,0.13802371541501976,873,6325,5452,14323,0.27570164348925413,153,93.61437908496733,135.22215561861037,0.14633114823429902,692,4729,4037,16303,0.15505228894954448,0.19847590953785643,152,107.25657894736842,137.03735165547056,True,0.30443562774407523,18,83,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random3,support_soft_b,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.023482580967247486,True,0.15093349167265882,0.13849802371541503,876,6325,5449,14781,0.2693524468610974,153,96.6078431372549,138.21561967089792,0.14421653626559527,682,4729,4047,16835,0.15288777260724498,0.19380327554831914,152,110.75657894736842,140.5373516554706,True,0.29123716558345303,17,83,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random3,support_floor,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.025714137078030035,True,0.15060602542360316,0.13818181818181818,874,6325,5451,14269,0.27641987829614606,153,93.26143790849673,134.86921444213976,0.1471769930217805,696,4729,4033,16223,0.15591792557474557,0.19910150078988942,152,106.73026315789474,136.5110358659969,True,0.30443562774407523,18,83,"{'name': 'support_floor', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.015, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,True
uavdt,random3,support_cap200,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.014783142987638713,False,0.21314822588879972,0.19889328063241107,1258,6325,5067,17346,0.22607415339312006,153,113.37254901960785,154.98032555325088,0.18608585324592938,880,4729,3849,19814,0.19564292879293732,0.1626590035075857,152,130.35526315789474,160.1360358659969,False,0.5178950204240103,35,83,"{'name': 'support_cap200', 'resolution': None, 'nms_iou': 0.4, 'max_det': 200, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.75, 'single_penalty_960': 0.88, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,False
uavdt,random4,raw960,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.01639868423808366,True,0.15090841776227099,0.1371868978805395,712,5190,4478,31668,0.12388646046588835,153,206.98039215686273,248.5881686905058,0.14768076398362892,866,5864,4998,31937,0.15551632350275937,0.13531880330310003,152,210.11184210526315,239.8926148133653,True,0.8231398079090646,58,78,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,False,False,False
uavdt,random4,union,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.042778956587426364,True,0.150708129470783,0.13699421965317918,711,5190,4479,23461,0.16030780243378667,153,153.33986928104576,186.92803797155148,0.14529331514324692,852,5864,5012,25099,0.15307852018257004,0.16645079871143437,152,165.125,184.7873516554706,True,0.5606548615792661,36,78,"{'name': 'union', 'resolution': None, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,False,False,False
uavdt,random4,nms040,9,True,0.95,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.16,0.151,150.0,0.25,0.027694675885140897,True,0.14950621506833942,0.13583815028901733,705,5190,4485,15099,0.22901348039215685,153,98.68627450980392,140.29405104344696,0.14597544338335608,856,5864,5008,15839,0.1537751060747129,0.240226411474073,152,104.20394736842105,133.9847200765232,True,0.3366155883478044,19,78,"{'name': 'nms040', 'resolution': None, 'nms_iou': 0.4, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
