img_id,img_name,seq,n_gt,misses,tp,fp,risk,dataset,split,contract,threshold
64,0000115_01031_d_0000082.jpg,0000115,63,10,53,90,0.15873015873015872,visdrone,image_lockbox,support_soft_a,0.2219158806744963
65,0000116_00351_d_0000083.jpg,0000116,74,17,57,87,0.22972972972972974,visdrone,image_lockbox,support_soft_a,0.2219158806744963
70,0000117_01326_d_0000088.jpg,0000117,62,18,44,130,0.2903225806451613,visdrone,image_lockbox,support_soft_a,0.2219158806744963
72,0000117_02708_d_0000090.jpg,0000117,100,15,85,117,0.15,visdrone,image_lockbox,support_soft_a,0.2219158806744963
73,0000117_03096_d_0000091.jpg,0000117,24,0,24,152,0.0,visdrone,image_lockbox,support_soft_a,0.2219158806744963
75,0000153_00001_d_0000001.jpg,0000153,55,15,40,40,0.2727272727272727,visdrone,image_lockbox,support_soft_a,0.2219158806744963
82,0000154_00401_d_0000001.jpg,0000154,60,14,46,44,0.23333333333333334,visdrone,image_lockbox,support_soft_a,0.2219158806744963
94,0000162_00401_d_0000001.jpg,0000162,45,9,36,58,0.2,visdrone,image_lockbox,support_soft_a,0.2219158806744963
97,0000163_00001_d_0000001.jpg,0000163,69,20,49,59,0.2898550724637681,visdrone,image_lockbox,support_soft_a,0.2219158806744963
110,0000194_00000_d_0000119.jpg,0000194,54,21,33,75,0.3888888888888889,visdrone,image_lockbox,support_soft_a,0.2219158806744963
114,0000194_00800_d_0000123.jpg,0000194,54,17,37,49,0.3148148148148148,visdrone,image_lockbox,support_soft_a,0.2219158806744963
123,0000213_04405_d_0000244.jpg,0000213,106,27,79,92,0.25471698113207547,visdrone,image_lockbox,support_soft_a,0.2219158806744963
134,0000215_02932_d_0000263.jpg,0000215,48,9,39,37,0.1875,visdrone,image_lockbox,support_soft_a,0.2219158806744963
137,0000220_01242_d_0000004.jpg,0000220,37,9,28,22,0.24324324324324326,visdrone,image_lockbox,support_soft_a,0.2219158806744963
146,0000242_01475_d_0000007.jpg,0000242,65,5,60,39,0.07692307692307693,visdrone,image_lockbox,support_soft_a,0.2219158806744963
147,0000242_01912_d_0000008.jpg,0000242,50,14,36,30,0.28,visdrone,image_lockbox,support_soft_a,0.2219158806744963
149,0000242_02762_d_0000010.jpg,0000242,33,3,30,32,0.09090909090909091,visdrone,image_lockbox,support_soft_a,0.2219158806744963
151,0000242_03668_d_0000012.jpg,0000242,41,13,28,32,0.3170731707317073,visdrone,image_lockbox,support_soft_a,0.2219158806744963
153,0000242_04600_d_0000014.jpg,0000242,29,3,26,38,0.10344827586206896,visdrone,image_lockbox,support_soft_a,0.2219158806744963
154,0000242_05059_d_0000015.jpg,0000242,37,18,19,32,0.4864864864864865,visdrone,image_lockbox,support_soft_a,0.2219158806744963
155,0000242_05570_d_0000016.jpg,0000242,32,5,27,37,0.15625,visdrone,image_lockbox,support_soft_a,0.2219158806744963
156,0000242_06010_d_0000017.jpg,0000242,41,18,23,19,0.43902439024390244,visdrone,image_lockbox,support_soft_a,0.2219158806744963
162,0000244_02000_d_0000005.jpg,0000244,129,45,84,70,0.3488372093023256,visdrone,image_lockbox,support_soft_a,0.2219158806744963
164,0000244_03000_d_0000007.jpg,0000244,44,15,29,48,0.3409090909090909,visdrone,image_lockbox,support_soft_a,0.2219158806744963
168,0000244_04900_d_0000011.jpg,0000244,106,17,89,80,0.16037735849056603,visdrone,image_lockbox,support_soft_a,0.2219158806744963
170,0000244_05900_d_0000013.jpg,0000244,66,23,43,41,0.3484848484848485,visdrone,image_lockbox,support_soft_a,0.2219158806744963
173,0000249_00235_d_0000002.jpg,0000249,85,38,47,48,0.4470588235294118,visdrone,image_lockbox,support_soft_a,0.2219158806744963
174,0000249_00603_d_0000003.jpg,0000249,48,25,23,21,0.5208333333333334,visdrone,image_lockbox,support_soft_a,0.2219158806744963
176,0000249_01514_d_0000005.jpg,0000249,51,7,44,41,0.13725490196078433,visdrone,image_lockbox,support_soft_a,0.2219158806744963
183,0000253_00001_d_0000001.jpg,0000253,106,21,85,68,0.19811320754716982,visdrone,image_lockbox,support_soft_a,0.2219158806744963
184,0000256_00715_d_0000019.jpg,0000256,90,31,59,73,0.34444444444444444,visdrone,image_lockbox,support_soft_a,0.2219158806744963
189,0000269_00601_d_0000351.jpg,0000269,93,14,79,50,0.15053763440860216,visdrone,image_lockbox,support_soft_a,0.2219158806744963
190,0000271_00001_d_0000374.jpg,0000271,58,14,44,57,0.2413793103448276,visdrone,image_lockbox,support_soft_a,0.2219158806744963
195,0000271_01201_d_0000379.jpg,0000271,59,16,43,81,0.2711864406779661,visdrone,image_lockbox,support_soft_a,0.2219158806744963
196,0000271_01401_d_0000380.jpg,0000271,55,14,41,85,0.2545454545454545,visdrone,image_lockbox,support_soft_a,0.2219158806744963
197,0000271_01601_d_0000381.jpg,0000271,48,13,35,51,0.2708333333333333,visdrone,image_lockbox,support_soft_a,0.2219158806744963
198,0000271_02401_d_0000385.jpg,0000271,84,37,47,79,0.44047619047619047,visdrone,image_lockbox,support_soft_a,0.2219158806744963
199,0000271_02601_d_0000386.jpg,0000271,79,24,55,96,0.3037974683544304,visdrone,image_lockbox,support_soft_a,0.2219158806744963
203,0000271_04801_d_0000396.jpg,0000271,50,10,40,38,0.2,visdrone,image_lockbox,support_soft_a,0.2219158806744963
207,0000271_05601_d_0000400.jpg,0000271,86,14,72,50,0.16279069767441862,visdrone,image_lockbox,support_soft_a,0.2219158806744963
208,0000271_05801_d_0000401.jpg,0000271,104,13,91,64,0.125,visdrone,image_lockbox,support_soft_a,0.2219158806744963
212,0000271_06601_d_0000405.jpg,0000271,105,6,99,56,0.05714285714285714,visdrone,image_lockbox,support_soft_a,0.2219158806744963
217,0000273_05601_d_0000466.jpg,0000273,32,6,26,49,0.1875,visdrone,image_lockbox,support_soft_a,0.2219158806744963
218,0000276_00001_d_0000507.jpg,0000276,55,22,33,36,0.4,visdrone,image_lockbox,support_soft_a,0.2219158806744963
226,0000276_02201_d_0000518.jpg,0000276,41,13,28,26,0.3170731707317073,visdrone,image_lockbox,support_soft_a,0.2219158806744963
233,0000276_03601_d_0000525.jpg,0000276,46,11,35,64,0.2391304347826087,visdrone,image_lockbox,support_soft_a,0.2219158806744963
234,0000276_03801_d_0000526.jpg,0000276,64,7,57,63,0.109375,visdrone,image_lockbox,support_soft_a,0.2219158806744963
249,0000277_01601_d_0000547.jpg,0000277,78,19,59,71,0.24358974358974358,visdrone,image_lockbox,support_soft_a,0.2219158806744963
250,0000277_01801_d_0000548.jpg,0000277,101,42,59,83,0.4158415841584158,visdrone,image_lockbox,support_soft_a,0.2219158806744963
254,0000277_02601_d_0000552.jpg,0000277,121,38,83,73,0.3140495867768595,visdrone,image_lockbox,support_soft_a,0.2219158806744963
263,0000280_00001_d_0000612.jpg,0000280,87,23,64,84,0.26436781609195403,visdrone,image_lockbox,support_soft_a,0.2219158806744963
266,0000280_00601_d_0000615.jpg,0000280,74,26,48,78,0.35135135135135137,visdrone,image_lockbox,support_soft_a,0.2219158806744963
267,0000280_00801_d_0000616.jpg,0000280,70,22,48,87,0.3142857142857143,visdrone,image_lockbox,support_soft_a,0.2219158806744963
273,0000280_02001_d_0000622.jpg,0000280,66,14,52,47,0.21212121212121213,visdrone,image_lockbox,support_soft_a,0.2219158806744963
276,0000280_02601_d_0000625.jpg,0000280,73,13,60,55,0.1780821917808219,visdrone,image_lockbox,support_soft_a,0.2219158806744963
278,0000280_03001_d_0000627.jpg,0000280,88,27,61,60,0.3068181818181818,visdrone,image_lockbox,support_soft_a,0.2219158806744963
290,0000287_01001_d_0000764.jpg,0000287,71,40,31,58,0.5633802816901409,visdrone,image_lockbox,support_soft_a,0.2219158806744963
294,0000287_01801_d_0000768.jpg,0000287,56,12,44,32,0.21428571428571427,visdrone,image_lockbox,support_soft_a,0.2219158806744963
297,0000287_02401_d_0000771.jpg,0000287,18,2,16,9,0.1111111111111111,visdrone,image_lockbox,support_soft_a,0.2219158806744963
298,0000287_02601_d_0000772.jpg,0000287,44,13,31,28,0.29545454545454547,visdrone,image_lockbox,support_soft_a,0.2219158806744963
301,0000287_03401_d_0000776.jpg,0000287,56,5,51,37,0.08928571428571429,visdrone,image_lockbox,support_soft_a,0.2219158806744963
305,0000289_00001_d_0000811.jpg,0000289,41,10,31,40,0.24390243902439024,visdrone,image_lockbox,support_soft_a,0.2219158806744963
310,0000289_01001_d_0000816.jpg,0000289,33,5,28,28,0.15151515151515152,visdrone,image_lockbox,support_soft_a,0.2219158806744963
318,0000289_03001_d_0000826.jpg,0000289,61,13,48,42,0.21311475409836064,visdrone,image_lockbox,support_soft_a,0.2219158806744963
326,0000289_04601_d_0000834.jpg,0000289,93,21,72,58,0.22580645161290322,visdrone,image_lockbox,support_soft_a,0.2219158806744963
327,0000289_04801_d_0000835.jpg,0000289,71,18,53,58,0.2535211267605634,visdrone,image_lockbox,support_soft_a,0.2219158806744963
334,0000289_06201_d_0000842.jpg,0000289,79,21,58,60,0.26582278481012656,visdrone,image_lockbox,support_soft_a,0.2219158806744963
335,0000289_06401_d_0000843.jpg,0000289,79,28,51,64,0.35443037974683544,visdrone,image_lockbox,support_soft_a,0.2219158806744963
337,0000289_06801_d_0000845.jpg,0000289,98,21,77,64,0.21428571428571427,visdrone,image_lockbox,support_soft_a,0.2219158806744963
338,0000289_07001_d_0000846.jpg,0000289,74,28,46,33,0.3783783783783784,visdrone,image_lockbox,support_soft_a,0.2219158806744963
340,0000290_04001_d_0000867.jpg,0000290,79,11,68,39,0.13924050632911392,visdrone,image_lockbox,support_soft_a,0.2219158806744963
344,0000291_00601_d_0000871.jpg,0000291,120,38,82,93,0.31666666666666665,visdrone,image_lockbox,support_soft_a,0.2219158806744963
347,0000291_01401_d_0000875.jpg,0000291,154,58,96,93,0.37662337662337664,visdrone,image_lockbox,support_soft_a,0.2219158806744963
348,0000291_01601_d_0000876.jpg,0000291,87,22,65,87,0.25287356321839083,visdrone,image_lockbox,support_soft_a,0.2219158806744963
349,0000291_01801_d_0000877.jpg,0000291,113,31,82,132,0.2743362831858407,visdrone,image_lockbox,support_soft_a,0.2219158806744963
350,0000291_02001_d_0000878.jpg,0000291,172,64,108,103,0.37209302325581395,visdrone,image_lockbox,support_soft_a,0.2219158806744963
355,0000291_03601_d_0000886.jpg,0000291,112,47,65,140,0.41964285714285715,visdrone,image_lockbox,support_soft_a,0.2219158806744963
361,0000291_05201_d_0000893.jpg,0000291,207,72,135,108,0.34782608695652173,visdrone,image_lockbox,support_soft_a,0.2219158806744963
365,0000295_00600_d_0000024.jpg,0000295,186,79,107,91,0.42473118279569894,visdrone,image_lockbox,support_soft_a,0.2219158806744963
366,0000295_00800_d_0000025.jpg,0000295,147,52,95,112,0.35374149659863946,visdrone,image_lockbox,support_soft_a,0.2219158806744963
371,0000295_01800_d_0000030.jpg,0000295,306,155,151,83,0.5065359477124183,visdrone,image_lockbox,support_soft_a,0.2219158806744963
375,0000295_02900_d_0000034.jpg,0000295,212,64,148,60,0.3018867924528302,visdrone,image_lockbox,support_soft_a,0.2219158806744963
380,0000301_00201_d_0000157.jpg,0000301,90,26,64,84,0.28888888888888886,visdrone,image_lockbox,support_soft_a,0.2219158806744963
382,0000301_01201_d_0000162.jpg,0000301,61,21,40,73,0.3442622950819672,visdrone,image_lockbox,support_soft_a,0.2219158806744963
390,0000312_02201_d_0000425.jpg,0000312,78,17,61,70,0.21794871794871795,visdrone,image_lockbox,support_soft_a,0.2219158806744963
396,0000315_01601_d_0000509.jpg,0000315,98,30,68,110,0.30612244897959184,visdrone,image_lockbox,support_soft_a,0.2219158806744963
398,0000316_00201_d_0000520.jpg,0000316,54,19,35,55,0.35185185185185186,visdrone,image_lockbox,support_soft_a,0.2219158806744963
401,0000316_00801_d_0000523.jpg,0000316,27,11,16,71,0.4074074074074074,visdrone,image_lockbox,support_soft_a,0.2219158806744963
405,0000316_01601_d_0000527.jpg,0000316,29,8,21,32,0.27586206896551724,visdrone,image_lockbox,support_soft_a,0.2219158806744963
418,0000327_01801_d_0000720.jpg,0000327,62,15,47,55,0.24193548387096775,visdrone,image_lockbox,support_soft_a,0.2219158806744963
425,0000327_03801_d_0000730.jpg,0000327,103,27,76,90,0.2621359223300971,visdrone,image_lockbox,support_soft_a,0.2219158806744963
428,0000330_00001_d_0000800.jpg,0000330,80,13,67,57,0.1625,visdrone,image_lockbox,support_soft_a,0.2219158806744963
437,0000330_01801_d_0000809.jpg,0000330,64,12,52,46,0.1875,visdrone,image_lockbox,support_soft_a,0.2219158806744963
440,0000330_02801_d_0000814.jpg,0000330,45,2,43,38,0.044444444444444446,visdrone,image_lockbox,support_soft_a,0.2219158806744963
441,0000330_03001_d_0000815.jpg,0000330,45,5,40,31,0.1111111111111111,visdrone,image_lockbox,support_soft_a,0.2219158806744963
444,0000330_04201_d_0000821.jpg,0000330,162,47,115,69,0.29012345679012347,visdrone,image_lockbox,support_soft_a,0.2219158806744963
445,0000330_04401_d_0000822.jpg,0000330,38,8,30,26,0.21052631578947367,visdrone,image_lockbox,support_soft_a,0.2219158806744963
449,0000333_01961_d_0000011.jpg,0000333,65,7,58,42,0.1076923076923077,visdrone,image_lockbox,support_soft_a,0.2219158806744963
451,0000333_02353_d_0000013.jpg,0000333,70,10,60,41,0.14285714285714285,visdrone,image_lockbox,support_soft_a,0.2219158806744963
461,0000335_00393_d_0000045.jpg,0000335,34,6,28,36,0.17647058823529413,visdrone,image_lockbox,support_soft_a,0.2219158806744963
469,0000335_02745_d_0000057.jpg,0000335,99,25,74,47,0.25252525252525254,visdrone,image_lockbox,support_soft_a,0.2219158806744963
471,0000335_03333_d_0000060.jpg,0000335,40,2,38,19,0.05,visdrone,image_lockbox,support_soft_a,0.2219158806744963
474,0000335_04117_d_0000064.jpg,0000335,28,1,27,13,0.03571428571428571,visdrone,image_lockbox,support_soft_a,0.2219158806744963
478,0000335_06469_d_0000076.jpg,0000335,8,3,5,3,0.375,visdrone,image_lockbox,support_soft_a,0.2219158806744963
484,0000346_01961_d_0000356.jpg,0000346,71,26,45,59,0.36619718309859156,visdrone,image_lockbox,support_soft_a,0.2219158806744963
489,0000348_03333_d_0000423.jpg,0000348,15,3,12,9,0.2,visdrone,image_lockbox,support_soft_a,0.2219158806744963
492,0000356_01569_d_0000637.jpg,0000356,100,39,61,96,0.39,visdrone,image_lockbox,support_soft_a,0.2219158806744963
497,0000356_02745_d_0000643.jpg,0000356,97,26,71,81,0.26804123711340205,visdrone,image_lockbox,support_soft_a,0.2219158806744963
502,0000356_03921_d_0000649.jpg,0000356,72,8,64,114,0.1111111111111111,visdrone,image_lockbox,support_soft_a,0.2219158806744963
507,0000356_05097_d_0000655.jpg,0000356,114,34,80,81,0.2982456140350877,visdrone,image_lockbox,support_soft_a,0.2219158806744963
510,0000359_00589_d_0000702.jpg,0000359,39,3,36,32,0.07692307692307693,visdrone,image_lockbox,support_soft_a,0.2219158806744963
511,0000359_00785_d_0000703.jpg,0000359,30,3,27,31,0.1,visdrone,image_lockbox,support_soft_a,0.2219158806744963
512,0000359_00981_d_0000704.jpg,0000359,33,6,27,62,0.18181818181818182,visdrone,image_lockbox,support_soft_a,0.2219158806744963
518,0000359_03333_d_0000711.jpg,0000359,13,0,13,7,0.0,visdrone,image_lockbox,support_soft_a,0.2219158806744963
523,0000360_00589_d_0000716.jpg,0000360,60,13,47,54,0.21666666666666667,visdrone,image_lockbox,support_soft_a,0.2219158806744963
529,0000360_03137_d_0000729.jpg,0000360,56,8,48,29,0.14285714285714285,visdrone,image_lockbox,support_soft_a,0.2219158806744963
535,0000360_05293_d_0000740.jpg,0000360,70,18,52,33,0.2571428571428571,visdrone,image_lockbox,support_soft_a,0.2219158806744963
541,0000360_07253_d_0000750.jpg,0000360,28,4,24,22,0.14285714285714285,visdrone,image_lockbox,support_soft_a,0.2219158806744963
543,0000364_00589_d_0000798.jpg,0000364,62,24,38,105,0.3870967741935484,visdrone,image_lockbox,support_soft_a,0.2219158806744963
2,0000001_03999_d_0000007.jpg,0000001,48,13,35,121,0.2708333333333333,visdrone,image_lockbox,support_soft_b,0.20813140608370304
5,0000001_05499_d_0000010.jpg,0000001,140,35,105,81,0.25,visdrone,image_lockbox,support_soft_b,0.20813140608370304
6,0000001_05999_d_0000011.jpg,0000001,115,33,82,86,0.28695652173913044,visdrone,image_lockbox,support_soft_b,0.20813140608370304
20,0000024_00000_d_0000012.jpg,0000024,21,5,16,20,0.23809523809523808,visdrone,image_lockbox,support_soft_b,0.20813140608370304
21,0000024_00500_d_0000013.jpg,0000024,10,3,7,10,0.3,visdrone,image_lockbox,support_soft_b,0.20813140608370304
22,0000024_01000_d_0000014.jpg,0000024,12,4,8,11,0.3333333333333333,visdrone,image_lockbox,support_soft_b,0.20813140608370304
32,0000026_04000_d_0000032.jpg,0000026,14,0,14,12,0.0,visdrone,image_lockbox,support_soft_b,0.20813140608370304
36,0000055_00714_d_0000110.jpg,0000055,85,28,57,94,0.32941176470588235,visdrone,image_lockbox,support_soft_b,0.20813140608370304
37,0000069_00001_d_0000001.jpg,0000069,34,7,27,33,0.20588235294117646,visdrone,image_lockbox,support_soft_b,0.20813140608370304
38,0000069_00483_d_0000002.jpg,0000069,27,3,24,24,0.1111111111111111,visdrone,image_lockbox,support_soft_b,0.20813140608370304
43,0000069_02480_d_0000007.jpg,0000069,64,16,48,42,0.25,visdrone,image_lockbox,support_soft_b,0.20813140608370304
45,0000076_02142_d_0000009.jpg,0000076,11,2,9,6,0.18181818181818182,visdrone,image_lockbox,support_soft_b,0.20813140608370304
46,0000081_00000_d_0000001.jpg,0000081,86,22,64,142,0.2558139534883721,visdrone,image_lockbox,support_soft_b,0.20813140608370304
49,0000086_01084_d_0000003.jpg,0000086,146,43,103,75,0.2945205479452055,visdrone,image_lockbox,support_soft_b,0.20813140608370304
54,0000103_01734_d_0000028.jpg,0000103,4,0,4,7,0.0,visdrone,image_lockbox,support_soft_b,0.20813140608370304
58,0000103_03738_d_0000032.jpg,0000103,3,0,3,3,0.0,visdrone,image_lockbox,support_soft_b,0.20813140608370304
64,0000115_01031_d_0000082.jpg,0000115,63,11,52,93,0.1746031746031746,visdrone,image_lockbox,support_soft_b,0.20813140608370304
65,0000116_00351_d_0000083.jpg,0000116,74,17,57,90,0.22972972972972974,visdrone,image_lockbox,support_soft_b,0.20813140608370304
70,0000117_01326_d_0000088.jpg,0000117,62,18,44,136,0.2903225806451613,visdrone,image_lockbox,support_soft_b,0.20813140608370304
72,0000117_02708_d_0000090.jpg,0000117,100,15,85,118,0.15,visdrone,image_lockbox,support_soft_b,0.20813140608370304
73,0000117_03096_d_0000091.jpg,0000117,24,0,24,152,0.0,visdrone,image_lockbox,support_soft_b,0.20813140608370304
75,0000153_00001_d_0000001.jpg,0000153,55,15,40,43,0.2727272727272727,visdrone,image_lockbox,support_soft_b,0.20813140608370304
82,0000154_00401_d_0000001.jpg,0000154,60,14,46,45,0.23333333333333334,visdrone,image_lockbox,support_soft_b,0.20813140608370304
94,0000162_00401_d_0000001.jpg,0000162,45,9,36,58,0.2,visdrone,image_lockbox,support_soft_b,0.20813140608370304
97,0000163_00001_d_0000001.jpg,0000163,69,19,50,61,0.2753623188405797,visdrone,image_lockbox,support_soft_b,0.20813140608370304
110,0000194_00000_d_0000119.jpg,0000194,54,21,33,79,0.3888888888888889,visdrone,image_lockbox,support_soft_b,0.20813140608370304
114,0000194_00800_d_0000123.jpg,0000194,54,17,37,51,0.3148148148148148,visdrone,image_lockbox,support_soft_b,0.20813140608370304
123,0000213_04405_d_0000244.jpg,0000213,106,27,79,90,0.25471698113207547,visdrone,image_lockbox,support_soft_b,0.20813140608370304
134,0000215_02932_d_0000263.jpg,0000215,48,8,40,40,0.16666666666666666,visdrone,image_lockbox,support_soft_b,0.20813140608370304
137,0000220_01242_d_0000004.jpg,0000220,37,9,28,22,0.24324324324324326,visdrone,image_lockbox,support_soft_b,0.20813140608370304
146,0000242_01475_d_0000007.jpg,0000242,65,3,62,41,0.046153846153846156,visdrone,image_lockbox,support_soft_b,0.20813140608370304
147,0000242_01912_d_0000008.jpg,0000242,50,14,36,33,0.28,visdrone,image_lockbox,support_soft_b,0.20813140608370304
149,0000242_02762_d_0000010.jpg,0000242,33,3,30,34,0.09090909090909091,visdrone,image_lockbox,support_soft_b,0.20813140608370304
151,0000242_03668_d_0000012.jpg,0000242,41,13,28,40,0.3170731707317073,visdrone,image_lockbox,support_soft_b,0.20813140608370304
153,0000242_04600_d_0000014.jpg,0000242,29,4,25,40,0.13793103448275862,visdrone,image_lockbox,support_soft_b,0.20813140608370304
154,0000242_05059_d_0000015.jpg,0000242,37,19,18,38,0.5135135135135135,visdrone,image_lockbox,support_soft_b,0.20813140608370304
155,0000242_05570_d_0000016.jpg,0000242,32,5,27,42,0.15625,visdrone,image_lockbox,support_soft_b,0.20813140608370304
156,0000242_06010_d_0000017.jpg,0000242,41,19,22,20,0.4634146341463415,visdrone,image_lockbox,support_soft_b,0.20813140608370304
162,0000244_02000_d_0000005.jpg,0000244,129,45,84,69,0.3488372093023256,visdrone,image_lockbox,support_soft_b,0.20813140608370304
164,0000244_03000_d_0000007.jpg,0000244,44,13,31,52,0.29545454545454547,visdrone,image_lockbox,support_soft_b,0.20813140608370304
168,0000244_04900_d_0000011.jpg,0000244,106,17,89,79,0.16037735849056603,visdrone,image_lockbox,support_soft_b,0.20813140608370304
170,0000244_05900_d_0000013.jpg,0000244,66,23,43,45,0.3484848484848485,visdrone,image_lockbox,support_soft_b,0.20813140608370304
173,0000249_00235_d_0000002.jpg,0000249,85,37,48,50,0.43529411764705883,visdrone,image_lockbox,support_soft_b,0.20813140608370304
174,0000249_00603_d_0000003.jpg,0000249,48,25,23,21,0.5208333333333334,visdrone,image_lockbox,support_soft_b,0.20813140608370304
176,0000249_01514_d_0000005.jpg,0000249,51,7,44,43,0.13725490196078433,visdrone,image_lockbox,support_soft_b,0.20813140608370304
183,0000253_00001_d_0000001.jpg,0000253,106,21,85,67,0.19811320754716982,visdrone,image_lockbox,support_soft_b,0.20813140608370304
184,0000256_00715_d_0000019.jpg,0000256,90,31,59,75,0.34444444444444444,visdrone,image_lockbox,support_soft_b,0.20813140608370304
189,0000269_00601_d_0000351.jpg,0000269,93,14,79,52,0.15053763440860216,visdrone,image_lockbox,support_soft_b,0.20813140608370304
190,0000271_00001_d_0000374.jpg,0000271,58,14,44,59,0.2413793103448276,visdrone,image_lockbox,support_soft_b,0.20813140608370304
195,0000271_01201_d_0000379.jpg,0000271,59,16,43,80,0.2711864406779661,visdrone,image_lockbox,support_soft_b,0.20813140608370304
196,0000271_01401_d_0000380.jpg,0000271,55,14,41,87,0.2545454545454545,visdrone,image_lockbox,support_soft_b,0.20813140608370304
197,0000271_01601_d_0000381.jpg,0000271,48,13,35,57,0.2708333333333333,visdrone,image_lockbox,support_soft_b,0.20813140608370304
198,0000271_02401_d_0000385.jpg,0000271,84,37,47,83,0.44047619047619047,visdrone,image_lockbox,support_soft_b,0.20813140608370304
199,0000271_02601_d_0000386.jpg,0000271,79,24,55,98,0.3037974683544304,visdrone,image_lockbox,support_soft_b,0.20813140608370304
203,0000271_04801_d_0000396.jpg,0000271,50,10,40,44,0.2,visdrone,image_lockbox,support_soft_b,0.20813140608370304
207,0000271_05601_d_0000400.jpg,0000271,86,14,72,52,0.16279069767441862,visdrone,image_lockbox,support_soft_b,0.20813140608370304
208,0000271_05801_d_0000401.jpg,0000271,104,13,91,66,0.125,visdrone,image_lockbox,support_soft_b,0.20813140608370304
212,0000271_06601_d_0000405.jpg,0000271,105,6,99,58,0.05714285714285714,visdrone,image_lockbox,support_soft_b,0.20813140608370304
217,0000273_05601_d_0000466.jpg,0000273,32,5,27,56,0.15625,visdrone,image_lockbox,support_soft_b,0.20813140608370304
218,0000276_00001_d_0000507.jpg,0000276,55,22,33,39,0.4,visdrone,image_lockbox,support_soft_b,0.20813140608370304
226,0000276_02201_d_0000518.jpg,0000276,41,13,28,27,0.3170731707317073,visdrone,image_lockbox,support_soft_b,0.20813140608370304
233,0000276_03601_d_0000525.jpg,0000276,46,11,35,66,0.2391304347826087,visdrone,image_lockbox,support_soft_b,0.20813140608370304
234,0000276_03801_d_0000526.jpg,0000276,64,9,55,67,0.140625,visdrone,image_lockbox,support_soft_b,0.20813140608370304
249,0000277_01601_d_0000547.jpg,0000277,78,18,60,70,0.23076923076923078,visdrone,image_lockbox,support_soft_b,0.20813140608370304
250,0000277_01801_d_0000548.jpg,0000277,101,42,59,89,0.4158415841584158,visdrone,image_lockbox,support_soft_b,0.20813140608370304
254,0000277_02601_d_0000552.jpg,0000277,121,38,83,72,0.3140495867768595,visdrone,image_lockbox,support_soft_b,0.20813140608370304
263,0000280_00001_d_0000612.jpg,0000280,87,23,64,84,0.26436781609195403,visdrone,image_lockbox,support_soft_b,0.20813140608370304
266,0000280_00601_d_0000615.jpg,0000280,74,27,47,82,0.36486486486486486,visdrone,image_lockbox,support_soft_b,0.20813140608370304
267,0000280_00801_d_0000616.jpg,0000280,70,22,48,88,0.3142857142857143,visdrone,image_lockbox,support_soft_b,0.20813140608370304
273,0000280_02001_d_0000622.jpg,0000280,66,14,52,48,0.21212121212121213,visdrone,image_lockbox,support_soft_b,0.20813140608370304
276,0000280_02601_d_0000625.jpg,0000280,73,13,60,55,0.1780821917808219,visdrone,image_lockbox,support_soft_b,0.20813140608370304
278,0000280_03001_d_0000627.jpg,0000280,88,27,61,64,0.3068181818181818,visdrone,image_lockbox,support_soft_b,0.20813140608370304
290,0000287_01001_d_0000764.jpg,0000287,71,40,31,62,0.5633802816901409,visdrone,image_lockbox,support_soft_b,0.20813140608370304
294,0000287_01801_d_0000768.jpg,0000287,56,12,44,30,0.21428571428571427,visdrone,image_lockbox,support_soft_b,0.20813140608370304
297,0000287_02401_d_0000771.jpg,0000287,18,2,16,11,0.1111111111111111,visdrone,image_lockbox,support_soft_b,0.20813140608370304
298,0000287_02601_d_0000772.jpg,0000287,44,12,32,33,0.2727272727272727,visdrone,image_lockbox,support_soft_b,0.20813140608370304
301,0000287_03401_d_0000776.jpg,0000287,56,4,52,40,0.07142857142857142,visdrone,image_lockbox,support_soft_b,0.20813140608370304
305,0000289_00001_d_0000811.jpg,0000289,41,10,31,41,0.24390243902439024,visdrone,image_lockbox,support_soft_b,0.20813140608370304
310,0000289_01001_d_0000816.jpg,0000289,33,5,28,39,0.15151515151515152,visdrone,image_lockbox,support_soft_b,0.20813140608370304
318,0000289_03001_d_0000826.jpg,0000289,61,12,49,49,0.19672131147540983,visdrone,image_lockbox,support_soft_b,0.20813140608370304
326,0000289_04601_d_0000834.jpg,0000289,93,21,72,58,0.22580645161290322,visdrone,image_lockbox,support_soft_b,0.20813140608370304
327,0000289_04801_d_0000835.jpg,0000289,71,18,53,61,0.2535211267605634,visdrone,image_lockbox,support_soft_b,0.20813140608370304
334,0000289_06201_d_0000842.jpg,0000289,79,20,59,61,0.25316455696202533,visdrone,image_lockbox,support_soft_b,0.20813140608370304
335,0000289_06401_d_0000843.jpg,0000289,79,28,51,66,0.35443037974683544,visdrone,image_lockbox,support_soft_b,0.20813140608370304
337,0000289_06801_d_0000845.jpg,0000289,98,21,77,65,0.21428571428571427,visdrone,image_lockbox,support_soft_b,0.20813140608370304
338,0000289_07001_d_0000846.jpg,0000289,74,28,46,36,0.3783783783783784,visdrone,image_lockbox,support_soft_b,0.20813140608370304
340,0000290_04001_d_0000867.jpg,0000290,79,10,69,43,0.12658227848101267,visdrone,image_lockbox,support_soft_b,0.20813140608370304
344,0000291_00601_d_0000871.jpg,0000291,120,38,82,93,0.31666666666666665,visdrone,image_lockbox,support_soft_b,0.20813140608370304
