dataset,split,contract,family_size,family_correct,confidence,per_candidate_confidence,alpha,alpha_select,beta_fp,iou,threshold,threshold_feasible,cal_cp,cal_risk,cal_precision,cal_fp_img,cal_fp_upper,eval_risk,eval_cp,eval_precision,eval_fp_img,eval_fp_upper,eval_pass,group_bad_cp,group_bad,group_n,contract_record,cal_feasible,utility_feasible,joint_feasible,selected,selection_mode
uavdt,random1,union,9,False,0.95,0.95,0.16,0.16,150.0,0.25,0.0010505803220439702,False,0.2705301915409524,0.2609866980973228,0.154700222057735,156.7450980392157,186.4283884147094,0.2512218963831867,0.26139826522127124,0.1396536007292616,155.23026315789474,185.0110358659969,False,0.5782954624961971,39,81,"{'name': 'union', 'resolution': None, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,True,no_risk_feasible_min_cp
uavdt,random2,union,9,False,0.95,0.95,0.16,0.16,150.0,0.25,0.0010505543701583519,False,0.27571689743053057,0.26628757108042245,0.15756603049440004,157.81045751633988,187.4937478918336,0.24413145539906103,0.2544400103794516,0.13645576150643032,154.17105263157896,183.95182533968114,False,0.6310710242410769,44,82,"{'name': 'union', 'resolution': None, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,True,no_risk_feasible_min_cp
uavdt,random3,union,9,False,0.95,0.95,0.16,0.16,150.0,0.25,0.0010528293438255786,False,0.26291704347483813,0.25375494071146243,0.17186134576172443,148.65359477124184,178.33688514673557,0.2600972721505604,0.27080396622041597,0.12366142427990812,163.1315789473684,192.9123516554706,False,0.7041060129442165,51,83,"{'name': 'union', 'resolution': None, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,True,no_risk_feasible_min_cp
uavdt,random4,union,9,False,0.95,0.95,0.16,0.16,150.0,0.25,0.0010483949226909317,False,0.2588171457076673,0.248747591522158,0.144177790925563,151.26797385620915,180.95126423170288,0.26330150068212826,0.27293294344925123,0.15011467092918201,160.9078947368421,190.6886674449443,False,0.671845209139386,45,78,"{'name': 'union', 'resolution': None, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,True,no_risk_feasible_min_cp
uavdt,random5,union,9,False,0.95,0.95,0.16,0.16,150.0,0.25,0.0010233210014121141,False,0.2676913489891237,0.2577565632458234,0.14327734070451484,158.00653594771242,187.68982632320612,0.25503834492598537,0.26479547136375314,0.14946148065982037,156.3815789473684,186.16235165547056,False,0.6702120532941125,48,83,"{'name': 'union', 'resolution': None, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,True,no_risk_feasible_min_cp
uavdt,image_lockbox,union,9,False,0.95,0.95,0.16,0.16,150.0,0.25,0.001000255229882896,False,0.2667818047699029,0.2590171325518485,0.14478900537397585,163.83966244725738,187.68939882647868,0.2451879010082493,0.2608143258725245,0.14843186733958183,138.9558823529412,183.48081791618176,False,0.6152032098942166,19,40,"{'name': 'union', 'resolution': None, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,True,no_risk_feasible_min_cp
