img_id,img_name,seq,n_gt,misses,tp,fp,risk,dataset,split,contract,threshold
202,pavilion_048_7485.jpg,pavilion_048,24,10,14,202,0.4166666666666667,uavdt,image_lockbox,raw640,0.001
204,pavilion_048_7605.jpg,pavilion_048,24,9,15,183,0.375,uavdt,image_lockbox,raw640,0.001
205,pavilion_048_7650.jpg,pavilion_048,24,8,16,198,0.3333333333333333,uavdt,image_lockbox,raw640,0.001
209,pavilion_048_7995.jpg,pavilion_048,24,12,12,252,0.5,uavdt,image_lockbox,raw640,0.001
212,pavilion_048_8415.jpg,pavilion_048,21,8,13,232,0.38095238095238093,uavdt,image_lockbox,raw640,0.001
219,pavilion_048_990.jpg,pavilion_048,21,8,13,222,0.38095238095238093,uavdt,image_lockbox,raw640,0.001
222,train11.jpg,train11,14,0,14,121,0.0,uavdt,image_lockbox,raw640,0.001
251,traina115.jpg,traina115,2,0,2,107,0.0,uavdt,image_lockbox,raw640,0.001
252,traina119.jpg,traina119,3,1,2,78,0.3333333333333333,uavdt,image_lockbox,raw640,0.001
254,traina144.jpg,traina144,2,2,0,143,1.0,uavdt,image_lockbox,raw640,0.001
255,traina15.jpg,traina15,3,3,0,61,1.0,uavdt,image_lockbox,raw640,0.001
258,traina162.jpg,traina162,6,2,4,188,0.3333333333333333,uavdt,image_lockbox,raw640,0.001
259,traina163.jpg,traina163,2,1,1,111,0.5,uavdt,image_lockbox,raw640,0.001
263,traina176.jpg,traina176,19,1,18,242,0.05263157894736842,uavdt,image_lockbox,raw640,0.001
264,traina179.jpg,traina179,3,1,2,81,0.3333333333333333,uavdt,image_lockbox,raw640,0.001
266,traina181.jpg,traina181,13,12,1,213,0.9230769230769231,uavdt,image_lockbox,raw640,0.001
267,traina183.jpg,traina183,3,3,0,57,1.0,uavdt,image_lockbox,raw640,0.001
278,traina230.jpg,traina230,10,7,3,162,0.7,uavdt,image_lockbox,raw640,0.001
283,traina263.jpg,traina263,3,1,2,81,0.3333333333333333,uavdt,image_lockbox,raw640,0.001
288,traina323.jpg,traina323,3,1,2,96,0.3333333333333333,uavdt,image_lockbox,raw640,0.001
290,traina341.jpg,traina341,8,3,5,176,0.375,uavdt,image_lockbox,raw640,0.001
299,traina66.jpg,traina66,6,2,4,170,0.3333333333333333,uavdt,image_lockbox,raw640,0.001
301,traina80.jpg,traina80,20,0,20,231,0.0,uavdt,image_lockbox,raw640,0.001
303,traina89.jpg,traina89,7,3,4,168,0.42857142857142855,uavdt,image_lockbox,raw640,0.001
5,dji_399_150m00401_2.jpg,dji_399_150m00401,1,0,1,299,0.0,uavdt,image_lockbox,raw960,0.01
6,dji_399_150m00601_3.jpg,dji_399_150m00601,4,0,4,296,0.0,uavdt,image_lockbox,raw960,0.01
7,dji_399_150m00701_2.jpg,dji_399_150m00701,3,0,3,297,0.0,uavdt,image_lockbox,raw960,0.01
8,dji_399_150m00701_4.jpg,dji_399_150m00701,19,0,19,281,0.0,uavdt,image_lockbox,raw960,0.01
10,dji_399_150m00801_2.jpg,dji_399_150m00801,4,0,4,296,0.0,uavdt,image_lockbox,raw960,0.01
14,dji_399_150m01101_6.jpg,dji_399_150m01101,14,1,13,287,0.07142857142857142,uavdt,image_lockbox,raw960,0.01
16,dji_399_150m01301_6.jpg,dji_399_150m01301,14,0,14,286,0.0,uavdt,image_lockbox,raw960,0.01
21,dji_399_150m02201_4.jpg,dji_399_150m02201,22,0,22,278,0.0,uavdt,image_lockbox,raw960,0.01
22,dji_399_150m02501_1.jpg,dji_399_150m02501,3,0,3,297,0.0,uavdt,image_lockbox,raw960,0.01
31,dji_477_150m01001_3.jpg,dji_477_150m01001,1,0,1,299,0.0,uavdt,image_lockbox,raw960,0.01
32,dji_477_150m01001_4.jpg,dji_477_150m01001,30,2,28,272,0.06666666666666667,uavdt,image_lockbox,raw960,0.01
44,dji_64_150m00201_4.jpg,dji_64_150m00201,3,0,3,297,0.0,uavdt,image_lockbox,raw960,0.01
46,dji_64_150m00601_2.jpg,dji_64_150m00601,5,0,5,295,0.0,uavdt,image_lockbox,raw960,0.01
49,dji_64_150m01601_6.jpg,dji_64_150m01601,5,0,5,295,0.0,uavdt,image_lockbox,raw960,0.01
51,dji_64_150m02001_3.jpg,dji_64_150m02001,8,0,8,292,0.0,uavdt,image_lockbox,raw960,0.01
52,dji_64_150m02201_4.jpg,dji_64_150m02201,4,0,4,296,0.0,uavdt,image_lockbox,raw960,0.01
62,dji_65_150m01401_1.jpg,dji_65_150m01401,5,1,4,296,0.2,uavdt,image_lockbox,raw960,0.01
63,dji_65_150m01601_5.jpg,dji_65_150m01601,2,0,2,298,0.0,uavdt,image_lockbox,raw960,0.01
73,dji_65_150m03001_4.jpg,dji_65_150m03001,4,0,4,296,0.0,uavdt,image_lockbox,raw960,0.01
76,djibridge2_150m00601_1.jpg,djibridge2_150m00601,11,2,9,291,0.18181818181818182,uavdt,image_lockbox,raw960,0.01
78,djibridge2_150m01201_3.jpg,djibridge2_150m01201,10,0,10,290,0.0,uavdt,image_lockbox,raw960,0.01
81,djibridge_150m00201_5.jpg,djibridge_150m00201,17,0,17,283,0.0,uavdt,image_lockbox,raw960,0.01
88,lim_1020.jpg,lim,235,70,165,135,0.2978723404255319,uavdt,image_lockbox,raw960,0.01
99,lim_1590.jpg,lim,240,81,159,141,0.3375,uavdt,image_lockbox,raw960,0.01
102,lim_1980.jpg,lim,242,78,164,136,0.32231404958677684,uavdt,image_lockbox,raw960,0.01
103,lim_2010.jpg,lim,240,75,165,135,0.3125,uavdt,image_lockbox,raw960,0.01
113,lim_3765.jpg,lim,207,45,162,138,0.21739130434782608,uavdt,image_lockbox,raw960,0.01
115,lim_3915.jpg,lim,205,47,158,142,0.22926829268292684,uavdt,image_lockbox,raw960,0.01
121,pavilion_048_1785.jpg,pavilion_048,20,5,15,285,0.25,uavdt,image_lockbox,raw960,0.01
126,pavilion_048_2070.jpg,pavilion_048,22,5,17,283,0.22727272727272727,uavdt,image_lockbox,raw960,0.01
127,pavilion_048_2145.jpg,pavilion_048,23,4,19,281,0.17391304347826086,uavdt,image_lockbox,raw960,0.01
134,pavilion_048_2565.jpg,pavilion_048,26,2,24,276,0.07692307692307693,uavdt,image_lockbox,raw960,0.01
148,pavilion_048_3645.jpg,pavilion_048,21,5,16,284,0.23809523809523808,uavdt,image_lockbox,raw960,0.01
151,pavilion_048_3855.jpg,pavilion_048,20,5,15,285,0.25,uavdt,image_lockbox,raw960,0.01
160,pavilion_048_435.jpg,pavilion_048,20,2,18,282,0.1,uavdt,image_lockbox,raw960,0.01
173,pavilion_048_5415.jpg,pavilion_048,25,4,21,279,0.16,uavdt,image_lockbox,raw960,0.01
176,pavilion_048_5655.jpg,pavilion_048,24,4,20,280,0.16666666666666666,uavdt,image_lockbox,raw960,0.01
182,pavilion_048_6000.jpg,pavilion_048,25,1,24,276,0.04,uavdt,image_lockbox,raw960,0.01
184,pavilion_048_6135.jpg,pavilion_048,23,3,20,280,0.13043478260869565,uavdt,image_lockbox,raw960,0.01
187,pavilion_048_630.jpg,pavilion_048,20,4,16,284,0.2,uavdt,image_lockbox,raw960,0.01
188,pavilion_048_6480.jpg,pavilion_048,22,5,17,283,0.22727272727272727,uavdt,image_lockbox,raw960,0.01
189,pavilion_048_6525.jpg,pavilion_048,23,4,19,281,0.17391304347826086,uavdt,image_lockbox,raw960,0.01
191,pavilion_048_6765.jpg,pavilion_048,23,4,19,281,0.17391304347826086,uavdt,image_lockbox,raw960,0.01
198,pavilion_048_7215.jpg,pavilion_048,22,4,18,282,0.18181818181818182,uavdt,image_lockbox,raw960,0.01
202,pavilion_048_7485.jpg,pavilion_048,24,4,20,280,0.16666666666666666,uavdt,image_lockbox,raw960,0.01
204,pavilion_048_7605.jpg,pavilion_048,24,2,22,278,0.08333333333333333,uavdt,image_lockbox,raw960,0.01
205,pavilion_048_7650.jpg,pavilion_048,24,5,19,281,0.20833333333333334,uavdt,image_lockbox,raw960,0.01
209,pavilion_048_7995.jpg,pavilion_048,24,2,22,278,0.08333333333333333,uavdt,image_lockbox,raw960,0.01
212,pavilion_048_8415.jpg,pavilion_048,21,3,18,282,0.14285714285714285,uavdt,image_lockbox,raw960,0.01
219,pavilion_048_990.jpg,pavilion_048,21,4,17,283,0.19047619047619047,uavdt,image_lockbox,raw960,0.01
222,train11.jpg,train11,14,1,13,287,0.07142857142857142,uavdt,image_lockbox,raw960,0.01
251,traina115.jpg,traina115,2,0,2,298,0.0,uavdt,image_lockbox,raw960,0.01
252,traina119.jpg,traina119,3,1,2,298,0.3333333333333333,uavdt,image_lockbox,raw960,0.01
254,traina144.jpg,traina144,2,0,2,298,0.0,uavdt,image_lockbox,raw960,0.01
255,traina15.jpg,traina15,3,1,2,298,0.3333333333333333,uavdt,image_lockbox,raw960,0.01
258,traina162.jpg,traina162,6,1,5,295,0.16666666666666666,uavdt,image_lockbox,raw960,0.01
259,traina163.jpg,traina163,2,0,2,298,0.0,uavdt,image_lockbox,raw960,0.01
263,traina176.jpg,traina176,19,1,18,282,0.05263157894736842,uavdt,image_lockbox,raw960,0.01
264,traina179.jpg,traina179,3,1,2,298,0.3333333333333333,uavdt,image_lockbox,raw960,0.01
266,traina181.jpg,traina181,13,6,7,293,0.46153846153846156,uavdt,image_lockbox,raw960,0.01
267,traina183.jpg,traina183,3,1,2,298,0.3333333333333333,uavdt,image_lockbox,raw960,0.01
278,traina230.jpg,traina230,10,4,6,294,0.4,uavdt,image_lockbox,raw960,0.01
283,traina263.jpg,traina263,3,1,2,298,0.3333333333333333,uavdt,image_lockbox,raw960,0.01
288,traina323.jpg,traina323,3,0,3,297,0.0,uavdt,image_lockbox,raw960,0.01
290,traina341.jpg,traina341,8,1,7,293,0.125,uavdt,image_lockbox,raw960,0.01
299,traina66.jpg,traina66,6,1,5,295,0.16666666666666666,uavdt,image_lockbox,raw960,0.01
301,traina80.jpg,traina80,20,1,19,281,0.05,uavdt,image_lockbox,raw960,0.01
303,traina89.jpg,traina89,7,2,5,295,0.2857142857142857,uavdt,image_lockbox,raw960,0.01
5,dji_399_150m00401_2.jpg,dji_399_150m00401,1,0,1,389,0.0,uavdt,image_lockbox,union,0.001
6,dji_399_150m00601_3.jpg,dji_399_150m00601,4,0,4,375,0.0,uavdt,image_lockbox,union,0.001
7,dji_399_150m00701_2.jpg,dji_399_150m00701,3,0,3,391,0.0,uavdt,image_lockbox,union,0.001
8,dji_399_150m00701_4.jpg,dji_399_150m00701,19,0,19,337,0.0,uavdt,image_lockbox,union,0.001
10,dji_399_150m00801_2.jpg,dji_399_150m00801,4,0,4,398,0.0,uavdt,image_lockbox,union,0.001
14,dji_399_150m01101_6.jpg,dji_399_150m01101,14,0,14,372,0.0,uavdt,image_lockbox,union,0.001
16,dji_399_150m01301_6.jpg,dji_399_150m01301,14,0,14,376,0.0,uavdt,image_lockbox,union,0.001
21,dji_399_150m02201_4.jpg,dji_399_150m02201,22,0,22,337,0.0,uavdt,image_lockbox,union,0.001
22,dji_399_150m02501_1.jpg,dji_399_150m02501,3,0,3,394,0.0,uavdt,image_lockbox,union,0.001
31,dji_477_150m01001_3.jpg,dji_477_150m01001,1,0,1,337,0.0,uavdt,image_lockbox,union,0.001
32,dji_477_150m01001_4.jpg,dji_477_150m01001,30,0,30,382,0.0,uavdt,image_lockbox,union,0.001
44,dji_64_150m00201_4.jpg,dji_64_150m00201,3,0,3,316,0.0,uavdt,image_lockbox,union,0.001
46,dji_64_150m00601_2.jpg,dji_64_150m00601,5,0,5,324,0.0,uavdt,image_lockbox,union,0.001
49,dji_64_150m01601_6.jpg,dji_64_150m01601,5,0,5,365,0.0,uavdt,image_lockbox,union,0.001
51,dji_64_150m02001_3.jpg,dji_64_150m02001,8,0,8,323,0.0,uavdt,image_lockbox,union,0.001
52,dji_64_150m02201_4.jpg,dji_64_150m02201,4,0,4,309,0.0,uavdt,image_lockbox,union,0.001
62,dji_65_150m01401_1.jpg,dji_65_150m01401,5,1,4,323,0.2,uavdt,image_lockbox,union,0.001
63,dji_65_150m01601_5.jpg,dji_65_150m01601,2,0,2,304,0.0,uavdt,image_lockbox,union,0.001
73,dji_65_150m03001_4.jpg,dji_65_150m03001,4,0,4,312,0.0,uavdt,image_lockbox,union,0.001
76,djibridge2_150m00601_1.jpg,djibridge2_150m00601,11,1,10,401,0.09090909090909091,uavdt,image_lockbox,union,0.001
78,djibridge2_150m01201_3.jpg,djibridge2_150m01201,10,0,10,338,0.0,uavdt,image_lockbox,union,0.001
81,djibridge_150m00201_5.jpg,djibridge_150m00201,17,0,17,390,0.0,uavdt,image_lockbox,union,0.001
88,lim_1020.jpg,lim,235,50,185,415,0.2127659574468085,uavdt,image_lockbox,union,0.001
99,lim_1590.jpg,lim,240,61,179,421,0.25416666666666665,uavdt,image_lockbox,union,0.001
102,lim_1980.jpg,lim,242,58,184,416,0.2396694214876033,uavdt,image_lockbox,union,0.001
103,lim_2010.jpg,lim,240,58,182,418,0.24166666666666667,uavdt,image_lockbox,union,0.001
113,lim_3765.jpg,lim,207,28,179,421,0.13526570048309178,uavdt,image_lockbox,union,0.001
115,lim_3915.jpg,lim,205,31,174,426,0.15121951219512195,uavdt,image_lockbox,union,0.001
121,pavilion_048_1785.jpg,pavilion_048,20,3,17,546,0.15,uavdt,image_lockbox,union,0.001
126,pavilion_048_2070.jpg,pavilion_048,22,4,18,557,0.18181818181818182,uavdt,image_lockbox,union,0.001
127,pavilion_048_2145.jpg,pavilion_048,23,3,20,510,0.13043478260869565,uavdt,image_lockbox,union,0.001
134,pavilion_048_2565.jpg,pavilion_048,26,2,24,567,0.07692307692307693,uavdt,image_lockbox,union,0.001
148,pavilion_048_3645.jpg,pavilion_048,21,3,18,530,0.14285714285714285,uavdt,image_lockbox,union,0.001
151,pavilion_048_3855.jpg,pavilion_048,20,3,17,544,0.15,uavdt,image_lockbox,union,0.001
160,pavilion_048_435.jpg,pavilion_048,20,2,18,537,0.1,uavdt,image_lockbox,union,0.001
173,pavilion_048_5415.jpg,pavilion_048,25,4,21,558,0.16,uavdt,image_lockbox,union,0.001
176,pavilion_048_5655.jpg,pavilion_048,24,4,20,494,0.16666666666666666,uavdt,image_lockbox,union,0.001
182,pavilion_048_6000.jpg,pavilion_048,25,1,24,478,0.04,uavdt,image_lockbox,union,0.001
184,pavilion_048_6135.jpg,pavilion_048,23,3,20,474,0.13043478260869565,uavdt,image_lockbox,union,0.001
187,pavilion_048_630.jpg,pavilion_048,20,3,17,538,0.15,uavdt,image_lockbox,union,0.001
188,pavilion_048_6480.jpg,pavilion_048,22,4,18,574,0.18181818181818182,uavdt,image_lockbox,union,0.001
189,pavilion_048_6525.jpg,pavilion_048,23,3,20,546,0.13043478260869565,uavdt,image_lockbox,union,0.001
191,pavilion_048_6765.jpg,pavilion_048,23,3,20,514,0.13043478260869565,uavdt,image_lockbox,union,0.001
198,pavilion_048_7215.jpg,pavilion_048,22,4,18,498,0.18181818181818182,uavdt,image_lockbox,union,0.001
202,pavilion_048_7485.jpg,pavilion_048,24,3,21,495,0.125,uavdt,image_lockbox,union,0.001
204,pavilion_048_7605.jpg,pavilion_048,24,1,23,475,0.041666666666666664,uavdt,image_lockbox,union,0.001
205,pavilion_048_7650.jpg,pavilion_048,24,4,20,494,0.16666666666666666,uavdt,image_lockbox,union,0.001
209,pavilion_048_7995.jpg,pavilion_048,24,2,22,542,0.08333333333333333,uavdt,image_lockbox,union,0.001
212,pavilion_048_8415.jpg,pavilion_048,21,3,18,527,0.14285714285714285,uavdt,image_lockbox,union,0.001
219,pavilion_048_990.jpg,pavilion_048,21,3,18,517,0.14285714285714285,uavdt,image_lockbox,union,0.001
222,train11.jpg,train11,14,0,14,421,0.0,uavdt,image_lockbox,union,0.001
251,traina115.jpg,traina115,2,0,2,407,0.0,uavdt,image_lockbox,union,0.001
252,traina119.jpg,traina119,3,1,2,378,0.3333333333333333,uavdt,image_lockbox,union,0.001
254,traina144.jpg,traina144,2,0,2,441,0.0,uavdt,image_lockbox,union,0.001
255,traina15.jpg,traina15,3,1,2,359,0.3333333333333333,uavdt,image_lockbox,union,0.001
258,traina162.jpg,traina162,6,1,5,487,0.16666666666666666,uavdt,image_lockbox,union,0.001
259,traina163.jpg,traina163,2,0,2,410,0.0,uavdt,image_lockbox,union,0.001
263,traina176.jpg,traina176,19,1,18,542,0.05263157894736842,uavdt,image_lockbox,union,0.001
264,traina179.jpg,traina179,3,1,2,381,0.3333333333333333,uavdt,image_lockbox,union,0.001
266,traina181.jpg,traina181,13,6,7,507,0.46153846153846156,uavdt,image_lockbox,union,0.001
267,traina183.jpg,traina183,3,1,2,355,0.3333333333333333,uavdt,image_lockbox,union,0.001
278,traina230.jpg,traina230,10,4,6,459,0.4,uavdt,image_lockbox,union,0.001
283,traina263.jpg,traina263,3,1,2,381,0.3333333333333333,uavdt,image_lockbox,union,0.001
288,traina323.jpg,traina323,3,0,3,395,0.0,uavdt,image_lockbox,union,0.001
290,traina341.jpg,traina341,8,1,7,474,0.125,uavdt,image_lockbox,union,0.001
299,traina66.jpg,traina66,6,1,5,469,0.16666666666666666,uavdt,image_lockbox,union,0.001
301,traina80.jpg,traina80,20,0,20,531,0.0,uavdt,image_lockbox,union,0.001
303,traina89.jpg,traina89,7,2,5,467,0.2857142857142857,uavdt,image_lockbox,union,0.001
5,dji_399_150m00401_2.jpg,dji_399_150m00401,1,0,1,264,0.0,uavdt,image_lockbox,nms040,0.001
6,dji_399_150m00601_3.jpg,dji_399_150m00601,4,0,4,228,0.0,uavdt,image_lockbox,nms040,0.001
7,dji_399_150m00701_2.jpg,dji_399_150m00701,3,0,3,249,0.0,uavdt,image_lockbox,nms040,0.001
8,dji_399_150m00701_4.jpg,dji_399_150m00701,19,0,19,150,0.0,uavdt,image_lockbox,nms040,0.001
10,dji_399_150m00801_2.jpg,dji_399_150m00801,4,0,4,244,0.0,uavdt,image_lockbox,nms040,0.001
14,dji_399_150m01101_6.jpg,dji_399_150m01101,14,0,14,166,0.0,uavdt,image_lockbox,nms040,0.001
16,dji_399_150m01301_6.jpg,dji_399_150m01301,14,0,14,163,0.0,uavdt,image_lockbox,nms040,0.001
21,dji_399_150m02201_4.jpg,dji_399_150m02201,22,0,22,135,0.0,uavdt,image_lockbox,nms040,0.001
22,dji_399_150m02501_1.jpg,dji_399_150m02501,3,0,3,229,0.0,uavdt,image_lockbox,nms040,0.001
31,dji_477_150m01001_3.jpg,dji_477_150m01001,1,0,1,204,0.0,uavdt,image_lockbox,nms040,0.001
32,dji_477_150m01001_4.jpg,dji_477_150m01001,30,2,28,165,0.06666666666666667,uavdt,image_lockbox,nms040,0.001
44,dji_64_150m00201_4.jpg,dji_64_150m00201,3,0,3,164,0.0,uavdt,image_lockbox,nms040,0.001
46,dji_64_150m00601_2.jpg,dji_64_150m00601,5,0,5,144,0.0,uavdt,image_lockbox,nms040,0.001
49,dji_64_150m01601_6.jpg,dji_64_150m01601,5,0,5,172,0.0,uavdt,image_lockbox,nms040,0.001
51,dji_64_150m02001_3.jpg,dji_64_150m02001,8,0,8,164,0.0,uavdt,image_lockbox,nms040,0.001
52,dji_64_150m02201_4.jpg,dji_64_150m02201,4,0,4,169,0.0,uavdt,image_lockbox,nms040,0.001
62,dji_65_150m01401_1.jpg,dji_65_150m01401,5,1,4,156,0.2,uavdt,image_lockbox,nms040,0.001
63,dji_65_150m01601_5.jpg,dji_65_150m01601,2,0,2,176,0.0,uavdt,image_lockbox,nms040,0.001
73,dji_65_150m03001_4.jpg,dji_65_150m03001,4,0,4,163,0.0,uavdt,image_lockbox,nms040,0.001
76,djibridge2_150m00601_1.jpg,djibridge2_150m00601,11,2,9,197,0.18181818181818182,uavdt,image_lockbox,nms040,0.001
78,djibridge2_150m01201_3.jpg,djibridge2_150m01201,10,0,10,166,0.0,uavdt,image_lockbox,nms040,0.001
81,djibridge_150m00201_5.jpg,djibridge_150m00201,17,0,17,164,0.0,uavdt,image_lockbox,nms040,0.001
88,lim_1020.jpg,lim,235,70,165,132,0.2978723404255319,uavdt,image_lockbox,nms040,0.001
99,lim_1590.jpg,lim,240,73,167,144,0.30416666666666664,uavdt,image_lockbox,nms040,0.001
102,lim_1980.jpg,lim,242,72,170,137,0.2975206611570248,uavdt,image_lockbox,nms040,0.001
103,lim_2010.jpg,lim,240,71,169,132,0.29583333333333334,uavdt,image_lockbox,nms040,0.001
113,lim_3765.jpg,lim,207,40,167,152,0.1932367149758454,uavdt,image_lockbox,nms040,0.001
115,lim_3915.jpg,lim,205,42,163,151,0.2048780487804878,uavdt,image_lockbox,nms040,0.001
121,pavilion_048_1785.jpg,pavilion_048,20,4,16,272,0.2,uavdt,image_lockbox,nms040,0.001
126,pavilion_048_2070.jpg,pavilion_048,22,4,18,291,0.18181818181818182,uavdt,image_lockbox,nms040,0.001
127,pavilion_048_2145.jpg,pavilion_048,23,4,19,264,0.17391304347826086,uavdt,image_lockbox,nms040,0.001
134,pavilion_048_2565.jpg,pavilion_048,26,3,23,275,0.11538461538461539,uavdt,image_lockbox,nms040,0.001
148,pavilion_048_3645.jpg,pavilion_048,21,3,18,294,0.14285714285714285,uavdt,image_lockbox,nms040,0.001
151,pavilion_048_3855.jpg,pavilion_048,20,6,14,296,0.3,uavdt,image_lockbox,nms040,0.001
160,pavilion_048_435.jpg,pavilion_048,20,4,16,283,0.2,uavdt,image_lockbox,nms040,0.001
173,pavilion_048_5415.jpg,pavilion_048,25,4,21,270,0.16,uavdt,image_lockbox,nms040,0.001
176,pavilion_048_5655.jpg,pavilion_048,24,4,20,234,0.16666666666666666,uavdt,image_lockbox,nms040,0.001
182,pavilion_048_6000.jpg,pavilion_048,25,3,22,219,0.12,uavdt,image_lockbox,nms040,0.001
184,pavilion_048_6135.jpg,pavilion_048,23,5,18,233,0.21739130434782608,uavdt,image_lockbox,nms040,0.001
187,pavilion_048_630.jpg,pavilion_048,20,4,16,284,0.2,uavdt,image_lockbox,nms040,0.001
188,pavilion_048_6480.jpg,pavilion_048,22,6,16,302,0.2727272727272727,uavdt,image_lockbox,nms040,0.001
189,pavilion_048_6525.jpg,pavilion_048,23,6,17,282,0.2608695652173913,uavdt,image_lockbox,nms040,0.001
191,pavilion_048_6765.jpg,pavilion_048,23,4,19,250,0.17391304347826086,uavdt,image_lockbox,nms040,0.001
198,pavilion_048_7215.jpg,pavilion_048,22,4,18,243,0.18181818181818182,uavdt,image_lockbox,nms040,0.001
202,pavilion_048_7485.jpg,pavilion_048,24,4,20,231,0.16666666666666666,uavdt,image_lockbox,nms040,0.001
