dataset,split,contract,family_size,family_correct,confidence,per_candidate_confidence,alpha,beta_fp,iou,threshold,threshold_feasible,cal_cp,cal_risk,cal_precision,cal_fp_img,cal_fp_upper,eval_risk,eval_cp,eval_precision,eval_fp_img,eval_fp_upper,eval_pass,group_bad_cp,group_bad,group_n,contract_record,cal_feasible,utility_feasible,joint_feasible,selected
visdrone,image_lockbox,raw960,9,False,0.95,0.95,0.3,200.0,0.5,0.0132317177078221,False,0.32661979317641704,0.32209250573453385,0.16082030456852792,250.17917675544794,268.2460388738044,0.3069109947643979,0.31476917295623164,0.16432064745165215,249.34814814814814,280.9484238513441,False,1.0,50,50,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,False
visdrone,image_lockbox,union,9,False,0.95,0.95,0.3,200.0,0.5,0.1,True,0.29981121268600897,0.2953884076825636,0.1727376496063653,238.65617433414045,242.63586938227897,0.2796858638743456,0.28734208074676076,0.16628795204022434,255.47407407407408,267.6076831106033,True,0.9027519054914082,41,50,"{'name': 'union', 'resolution': None, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,False,False,True
visdrone,image_lockbox,nms040,9,False,0.95,0.95,0.3,200.0,0.5,0.0010010155383497477,False,0.32050346076802877,0.31599849361498167,0.15343086433974581,266.91525423728814,279.44216478179476,0.3035602094240838,0.31139529672637156,0.15476799925536372,269.05925925925925,294.3187942217145,False,0.9989746601327679,49,50,"{'name': 'nms040', 'resolution': None, 'nms_iou': 0.4, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,False
visdrone,image_lockbox,nms040_cap300,9,False,0.95,0.95,0.3,200.0,0.5,0.0010010155383497477,False,0.322255983367357,0.3177445307953028,0.16609019611111575,242.2639225181598,260.3307846365163,0.3050261780104712,0.31287142709402116,0.16851593246159705,242.57777777777778,274.1780534809737,False,0.9989746601327679,49,50,"{'name': 'nms040_cap300', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,False
visdrone,image_lockbox,nms040_cap300_sf003,9,False,0.95,0.95,0.3,200.0,0.5,0.0030010140035301447,False,0.3224277953920291,0.31791571091102055,0.16990013900377784,235.69007263922518,253.75693475758163,0.3050261780104712,0.31287142709402116,0.17156964119532622,237.38518518518518,268.9854608883811,False,0.9989746601327679,49,50,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,False
visdrone,image_lockbox,support_soft_a,9,False,0.95,0.95,0.3,200.0,0.5,0.0008008124306797982,False,0.3227714173472701,0.3182580711424561,0.16600530203244576,242.23002421307507,260.29688633143155,0.305130890052356,0.3129768614289492,0.16852477334484597,242.52592592592592,274.12620162912185,False,0.9989746601327679,49,50,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,False
visdrone,image_lockbox,support_soft_b,9,False,0.95,0.95,0.3,200.0,0.5,0.0007007108768448233,False,0.32290886534799645,0.3183950152350303,0.166006553877711,242.17917675544794,260.2460388738044,0.30471204188481676,0.31255512125347223,0.16865633731267463,242.44444444444446,274.04472014764036,False,0.9989746601327679,49,50,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,False
visdrone,image_lockbox,support_floor,9,False,0.95,0.95,0.3,200.0,0.5,0.010501841455698012,False,0.3239397111392174,0.31942209592933685,0.18623060780933823,210.3268765133172,228.39373863167364,0.30534031413612567,0.3131877286817396,0.18683639845664235,213.8740740740741,245.47434977727005,False,0.9178149382614393,42,50,"{'name': 'support_floor', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.015, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,False
visdrone,image_lockbox,support_cap200,9,False,0.95,0.95,0.3,200.0,0.5,0.001,False,0.3380598036616516,0.3334931014413366,0.23594143882101998,152.64891041162227,170.71577252997875,0.32104712041884814,0.328997464063299,0.24073661543031113,151.4814814814815,183.08175718467749,False,0.6237541087906787,25,50,"{'name': 'support_cap200', 'resolution': None, 'nms_iou': 0.4, 'max_det': 200, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.75, 'single_penalty_960': 0.88, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,True,False,False
