dataset,split,unit,contract,threshold,alpha,beta_fp,confidence,risk_delta,fp_delta,family_size,threshold_grid_size,bound_method,n_bound_mode,contract_record,unit_count,image_count,n_gt,misses,tp,fp,object_risk,precision,fp_img,z_mean,z_upper,z_upper_hoeffding,fp_upper,fp_upper_hoeffding,n_bound,risk_feasible,utility_feasible,bad_units,bad_unit_cp,threshold_selection_mode,contract_risk_feasible,joint_feasible,selected,selection_mode,eval_unit_count,eval_image_count,eval_n_gt,eval_misses,eval_tp,eval_fp,eval_object_risk,eval_precision,eval_fp_img,eval_z_mean,eval_z_upper,eval_z_upper_hoeffding,eval_fp_upper,eval_fp_upper_hoeffding,eval_n_bound,eval_risk_feasible,eval_utility_feasible,eval_bad_units,eval_bad_unit_cp
uavdt,trainval_imagehash90_iou50,image,union,0.0,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'union', 'resolution': None, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,2222,36533,539578,0.05733453747903496,0.06341312698420964,387.6278735632184,-2.8583333333333334,0.4637880630363638,9.156884407430098,305.96303263200144,318.9909096797489,259.0,False,False,1392,1.0,no_risk_feasible_min_z,False,False,True,no_risk_feasible_min_z,145,145,3298,131,3167,54523,0.039721043056397815,0.054896862541168316,376.0206896551724,-2.735724137931035,26.31232538139644,34.49206643089511,357.6012388271806,358.8411815351974,259.0,False,False,145,1.0
