img_id,img_name,seq,n_gt,misses,tp,fp,risk,dataset,split,contract,threshold
97,0000163_00001_d_0000001.jpg,0000163,69,15,54,246,0.21739130434782608,visdrone,image_lockbox,raw960,0.01597293111262843
110,0000194_00000_d_0000119.jpg,0000194,54,18,36,264,0.3333333333333333,visdrone,image_lockbox,raw960,0.01597293111262843
114,0000194_00800_d_0000123.jpg,0000194,54,16,38,262,0.2962962962962963,visdrone,image_lockbox,raw960,0.01597293111262843
123,0000213_04405_d_0000244.jpg,0000213,106,27,79,221,0.25471698113207547,visdrone,image_lockbox,raw960,0.01597293111262843
134,0000215_02932_d_0000263.jpg,0000215,48,7,41,259,0.14583333333333334,visdrone,image_lockbox,raw960,0.01597293111262843
137,0000220_01242_d_0000004.jpg,0000220,37,6,31,261,0.16216216216216217,visdrone,image_lockbox,raw960,0.01597293111262843
146,0000242_01475_d_0000007.jpg,0000242,65,1,64,235,0.015384615384615385,visdrone,image_lockbox,raw960,0.01597293111262843
147,0000242_01912_d_0000008.jpg,0000242,50,13,37,257,0.26,visdrone,image_lockbox,raw960,0.01597293111262843
149,0000242_02762_d_0000010.jpg,0000242,33,4,29,270,0.12121212121212122,visdrone,image_lockbox,raw960,0.01597293111262843
151,0000242_03668_d_0000012.jpg,0000242,41,10,31,265,0.24390243902439024,visdrone,image_lockbox,raw960,0.01597293111262843
153,0000242_04600_d_0000014.jpg,0000242,29,2,27,267,0.06896551724137931,visdrone,image_lockbox,raw960,0.01597293111262843
154,0000242_05059_d_0000015.jpg,0000242,37,14,23,275,0.3783783783783784,visdrone,image_lockbox,raw960,0.01597293111262843
155,0000242_05570_d_0000016.jpg,0000242,32,5,27,266,0.15625,visdrone,image_lockbox,raw960,0.01597293111262843
156,0000242_06010_d_0000017.jpg,0000242,41,14,27,257,0.34146341463414637,visdrone,image_lockbox,raw960,0.01597293111262843
162,0000244_02000_d_0000005.jpg,0000244,129,43,86,212,0.3333333333333333,visdrone,image_lockbox,raw960,0.01597293111262843
164,0000244_03000_d_0000007.jpg,0000244,44,9,35,254,0.20454545454545456,visdrone,image_lockbox,raw960,0.01597293111262843
168,0000244_04900_d_0000011.jpg,0000244,106,21,85,214,0.19811320754716982,visdrone,image_lockbox,raw960,0.01597293111262843
170,0000244_05900_d_0000013.jpg,0000244,66,19,47,245,0.2878787878787879,visdrone,image_lockbox,raw960,0.01597293111262843
173,0000249_00235_d_0000002.jpg,0000249,85,34,51,246,0.4,visdrone,image_lockbox,raw960,0.01597293111262843
174,0000249_00603_d_0000003.jpg,0000249,48,23,25,254,0.4791666666666667,visdrone,image_lockbox,raw960,0.01597293111262843
176,0000249_01514_d_0000005.jpg,0000249,51,5,46,251,0.09803921568627451,visdrone,image_lockbox,raw960,0.01597293111262843
183,0000253_00001_d_0000001.jpg,0000253,106,19,87,208,0.1792452830188679,visdrone,image_lockbox,raw960,0.01597293111262843
184,0000256_00715_d_0000019.jpg,0000256,90,26,64,236,0.28888888888888886,visdrone,image_lockbox,raw960,0.01597293111262843
189,0000269_00601_d_0000351.jpg,0000269,93,13,80,220,0.13978494623655913,visdrone,image_lockbox,raw960,0.01597293111262843
190,0000271_00001_d_0000374.jpg,0000271,58,13,45,255,0.22413793103448276,visdrone,image_lockbox,raw960,0.01597293111262843
195,0000271_01201_d_0000379.jpg,0000271,59,12,47,253,0.2033898305084746,visdrone,image_lockbox,raw960,0.01597293111262843
196,0000271_01401_d_0000380.jpg,0000271,55,15,40,260,0.2727272727272727,visdrone,image_lockbox,raw960,0.01597293111262843
197,0000271_01601_d_0000381.jpg,0000271,48,10,38,262,0.20833333333333334,visdrone,image_lockbox,raw960,0.01597293111262843
198,0000271_02401_d_0000385.jpg,0000271,84,32,52,248,0.38095238095238093,visdrone,image_lockbox,raw960,0.01597293111262843
199,0000271_02601_d_0000386.jpg,0000271,79,20,59,241,0.25316455696202533,visdrone,image_lockbox,raw960,0.01597293111262843
203,0000271_04801_d_0000396.jpg,0000271,50,7,43,257,0.14,visdrone,image_lockbox,raw960,0.01597293111262843
207,0000271_05601_d_0000400.jpg,0000271,86,13,73,227,0.1511627906976744,visdrone,image_lockbox,raw960,0.01597293111262843
208,0000271_05801_d_0000401.jpg,0000271,104,12,92,208,0.11538461538461539,visdrone,image_lockbox,raw960,0.01597293111262843
212,0000271_06601_d_0000405.jpg,0000271,105,5,100,200,0.047619047619047616,visdrone,image_lockbox,raw960,0.01597293111262843
217,0000273_05601_d_0000466.jpg,0000273,32,4,28,272,0.125,visdrone,image_lockbox,raw960,0.01597293111262843
218,0000276_00001_d_0000507.jpg,0000276,55,18,37,256,0.32727272727272727,visdrone,image_lockbox,raw960,0.01597293111262843
226,0000276_02201_d_0000518.jpg,0000276,41,10,31,264,0.24390243902439024,visdrone,image_lockbox,raw960,0.01597293111262843
233,0000276_03601_d_0000525.jpg,0000276,46,8,38,258,0.17391304347826086,visdrone,image_lockbox,raw960,0.01597293111262843
234,0000276_03801_d_0000526.jpg,0000276,64,7,57,242,0.109375,visdrone,image_lockbox,raw960,0.01597293111262843
249,0000277_01601_d_0000547.jpg,0000277,78,18,60,240,0.23076923076923078,visdrone,image_lockbox,raw960,0.01597293111262843
250,0000277_01801_d_0000548.jpg,0000277,101,37,64,236,0.36633663366336633,visdrone,image_lockbox,raw960,0.01597293111262843
254,0000277_02601_d_0000552.jpg,0000277,121,35,86,214,0.2892561983471074,visdrone,image_lockbox,raw960,0.01597293111262843
263,0000280_00001_d_0000612.jpg,0000280,87,19,68,231,0.21839080459770116,visdrone,image_lockbox,raw960,0.01597293111262843
266,0000280_00601_d_0000615.jpg,0000280,74,18,56,244,0.24324324324324326,visdrone,image_lockbox,raw960,0.01597293111262843
267,0000280_00801_d_0000616.jpg,0000280,70,17,53,247,0.24285714285714285,visdrone,image_lockbox,raw960,0.01597293111262843
273,0000280_02001_d_0000622.jpg,0000280,66,12,54,246,0.18181818181818182,visdrone,image_lockbox,raw960,0.01597293111262843
276,0000280_02601_d_0000625.jpg,0000280,73,11,62,236,0.1506849315068493,visdrone,image_lockbox,raw960,0.01597293111262843
278,0000280_03001_d_0000627.jpg,0000280,88,21,67,231,0.23863636363636365,visdrone,image_lockbox,raw960,0.01597293111262843
290,0000287_01001_d_0000764.jpg,0000287,71,32,39,259,0.4507042253521127,visdrone,image_lockbox,raw960,0.01597293111262843
294,0000287_01801_d_0000768.jpg,0000287,56,9,47,251,0.16071428571428573,visdrone,image_lockbox,raw960,0.01597293111262843
297,0000287_02401_d_0000771.jpg,0000287,18,1,17,228,0.05555555555555555,visdrone,image_lockbox,raw960,0.01597293111262843
298,0000287_02601_d_0000772.jpg,0000287,44,9,35,263,0.20454545454545456,visdrone,image_lockbox,raw960,0.01597293111262843
301,0000287_03401_d_0000776.jpg,0000287,56,2,54,213,0.03571428571428571,visdrone,image_lockbox,raw960,0.01597293111262843
305,0000289_00001_d_0000811.jpg,0000289,41,7,34,266,0.17073170731707318,visdrone,image_lockbox,raw960,0.01597293111262843
310,0000289_01001_d_0000816.jpg,0000289,33,5,28,272,0.15151515151515152,visdrone,image_lockbox,raw960,0.01597293111262843
318,0000289_03001_d_0000826.jpg,0000289,61,7,54,244,0.11475409836065574,visdrone,image_lockbox,raw960,0.01597293111262843
326,0000289_04601_d_0000834.jpg,0000289,93,12,81,219,0.12903225806451613,visdrone,image_lockbox,raw960,0.01597293111262843
327,0000289_04801_d_0000835.jpg,0000289,71,12,59,241,0.16901408450704225,visdrone,image_lockbox,raw960,0.01597293111262843
334,0000289_06201_d_0000842.jpg,0000289,79,13,66,234,0.16455696202531644,visdrone,image_lockbox,raw960,0.01597293111262843
335,0000289_06401_d_0000843.jpg,0000289,79,18,61,239,0.22784810126582278,visdrone,image_lockbox,raw960,0.01597293111262843
337,0000289_06801_d_0000845.jpg,0000289,98,19,79,221,0.19387755102040816,visdrone,image_lockbox,raw960,0.01597293111262843
338,0000289_07001_d_0000846.jpg,0000289,74,16,58,229,0.21621621621621623,visdrone,image_lockbox,raw960,0.01597293111262843
340,0000290_04001_d_0000867.jpg,0000290,79,6,73,227,0.0759493670886076,visdrone,image_lockbox,raw960,0.01597293111262843
344,0000291_00601_d_0000871.jpg,0000291,120,33,87,213,0.275,visdrone,image_lockbox,raw960,0.01597293111262843
347,0000291_01401_d_0000875.jpg,0000291,154,61,93,207,0.3961038961038961,visdrone,image_lockbox,raw960,0.01597293111262843
348,0000291_01601_d_0000876.jpg,0000291,87,17,70,230,0.19540229885057472,visdrone,image_lockbox,raw960,0.01597293111262843
349,0000291_01801_d_0000877.jpg,0000291,113,32,81,219,0.2831858407079646,visdrone,image_lockbox,raw960,0.01597293111262843
350,0000291_02001_d_0000878.jpg,0000291,172,62,110,190,0.36046511627906974,visdrone,image_lockbox,raw960,0.01597293111262843
355,0000291_03601_d_0000886.jpg,0000291,112,44,68,232,0.39285714285714285,visdrone,image_lockbox,raw960,0.01597293111262843
361,0000291_05201_d_0000893.jpg,0000291,207,75,132,168,0.36231884057971014,visdrone,image_lockbox,raw960,0.01597293111262843
365,0000295_00600_d_0000024.jpg,0000295,186,74,112,188,0.3978494623655914,visdrone,image_lockbox,raw960,0.01597293111262843
366,0000295_00800_d_0000025.jpg,0000295,147,51,96,204,0.3469387755102041,visdrone,image_lockbox,raw960,0.01597293111262843
371,0000295_01800_d_0000030.jpg,0000295,306,150,156,144,0.49019607843137253,visdrone,image_lockbox,raw960,0.01597293111262843
375,0000295_02900_d_0000034.jpg,0000295,212,62,150,150,0.29245283018867924,visdrone,image_lockbox,raw960,0.01597293111262843
380,0000301_00201_d_0000157.jpg,0000301,90,21,69,231,0.23333333333333334,visdrone,image_lockbox,raw960,0.01597293111262843
382,0000301_01201_d_0000162.jpg,0000301,61,18,43,257,0.29508196721311475,visdrone,image_lockbox,raw960,0.01597293111262843
390,0000312_02201_d_0000425.jpg,0000312,78,14,64,236,0.1794871794871795,visdrone,image_lockbox,raw960,0.01597293111262843
396,0000315_01601_d_0000509.jpg,0000315,98,27,71,229,0.2755102040816326,visdrone,image_lockbox,raw960,0.01597293111262843
398,0000316_00201_d_0000520.jpg,0000316,54,16,38,261,0.2962962962962963,visdrone,image_lockbox,raw960,0.01597293111262843
401,0000316_00801_d_0000523.jpg,0000316,27,8,19,280,0.2962962962962963,visdrone,image_lockbox,raw960,0.01597293111262843
405,0000316_01601_d_0000527.jpg,0000316,29,6,23,277,0.20689655172413793,visdrone,image_lockbox,raw960,0.01597293111262843
418,0000327_01801_d_0000720.jpg,0000327,62,11,51,249,0.1774193548387097,visdrone,image_lockbox,raw960,0.01597293111262843
425,0000327_03801_d_0000730.jpg,0000327,103,26,77,223,0.2524271844660194,visdrone,image_lockbox,raw960,0.01597293111262843
428,0000330_00001_d_0000800.jpg,0000330,80,11,69,230,0.1375,visdrone,image_lockbox,raw960,0.01597293111262843
437,0000330_01801_d_0000809.jpg,0000330,64,8,56,244,0.125,visdrone,image_lockbox,raw960,0.01597293111262843
440,0000330_02801_d_0000814.jpg,0000330,45,2,43,247,0.044444444444444446,visdrone,image_lockbox,raw960,0.01597293111262843
441,0000330_03001_d_0000815.jpg,0000330,45,3,42,243,0.06666666666666667,visdrone,image_lockbox,raw960,0.01597293111262843
444,0000330_04201_d_0000821.jpg,0000330,162,42,120,180,0.25925925925925924,visdrone,image_lockbox,raw960,0.01597293111262843
445,0000330_04401_d_0000822.jpg,0000330,38,5,33,240,0.13157894736842105,visdrone,image_lockbox,raw960,0.01597293111262843
449,0000333_01961_d_0000011.jpg,0000333,65,5,60,203,0.07692307692307693,visdrone,image_lockbox,raw960,0.01597293111262843
451,0000333_02353_d_0000013.jpg,0000333,70,8,62,209,0.11428571428571428,visdrone,image_lockbox,raw960,0.01597293111262843
461,0000335_00393_d_0000045.jpg,0000335,34,6,28,261,0.17647058823529413,visdrone,image_lockbox,raw960,0.01597293111262843
469,0000335_02745_d_0000057.jpg,0000335,99,21,78,222,0.21212121212121213,visdrone,image_lockbox,raw960,0.01597293111262843
471,0000335_03333_d_0000060.jpg,0000335,40,1,39,258,0.025,visdrone,image_lockbox,raw960,0.01597293111262843
474,0000335_04117_d_0000064.jpg,0000335,28,0,28,226,0.0,visdrone,image_lockbox,raw960,0.01597293111262843
478,0000335_06469_d_0000076.jpg,0000335,8,2,6,244,0.25,visdrone,image_lockbox,raw960,0.01597293111262843
484,0000346_01961_d_0000356.jpg,0000346,71,24,47,252,0.3380281690140845,visdrone,image_lockbox,raw960,0.01597293111262843
489,0000348_03333_d_0000423.jpg,0000348,15,0,15,206,0.0,visdrone,image_lockbox,raw960,0.01597293111262843
492,0000356_01569_d_0000637.jpg,0000356,100,37,63,237,0.37,visdrone,image_lockbox,raw960,0.01597293111262843
497,0000356_02745_d_0000643.jpg,0000356,97,23,74,226,0.23711340206185566,visdrone,image_lockbox,raw960,0.01597293111262843
502,0000356_03921_d_0000649.jpg,0000356,72,7,65,235,0.09722222222222222,visdrone,image_lockbox,raw960,0.01597293111262843
507,0000356_05097_d_0000655.jpg,0000356,114,26,88,212,0.22807017543859648,visdrone,image_lockbox,raw960,0.01597293111262843
510,0000359_00589_d_0000702.jpg,0000359,39,3,36,257,0.07692307692307693,visdrone,image_lockbox,raw960,0.01597293111262843
511,0000359_00785_d_0000703.jpg,0000359,30,3,27,268,0.1,visdrone,image_lockbox,raw960,0.01597293111262843
512,0000359_00981_d_0000704.jpg,0000359,33,2,31,269,0.06060606060606061,visdrone,image_lockbox,raw960,0.01597293111262843
518,0000359_03333_d_0000711.jpg,0000359,13,0,13,238,0.0,visdrone,image_lockbox,raw960,0.01597293111262843
523,0000360_00589_d_0000716.jpg,0000360,60,8,52,248,0.13333333333333333,visdrone,image_lockbox,raw960,0.01597293111262843
529,0000360_03137_d_0000729.jpg,0000360,56,7,49,248,0.125,visdrone,image_lockbox,raw960,0.01597293111262843
535,0000360_05293_d_0000740.jpg,0000360,70,15,55,245,0.21428571428571427,visdrone,image_lockbox,raw960,0.01597293111262843
541,0000360_07253_d_0000750.jpg,0000360,28,2,26,237,0.07142857142857142,visdrone,image_lockbox,raw960,0.01597293111262843
543,0000364_00589_d_0000798.jpg,0000364,62,25,37,263,0.4032258064516129,visdrone,image_lockbox,raw960,0.01597293111262843
2,0000001_03999_d_0000007.jpg,0000001,48,10,38,266,0.20833333333333334,visdrone,image_lockbox,union,0.1741649427451194
5,0000001_05499_d_0000010.jpg,0000001,140,33,107,245,0.2357142857142857,visdrone,image_lockbox,union,0.1741649427451194
6,0000001_05999_d_0000011.jpg,0000001,115,32,83,267,0.2782608695652174,visdrone,image_lockbox,union,0.1741649427451194
20,0000024_00000_d_0000012.jpg,0000024,21,6,15,59,0.2857142857142857,visdrone,image_lockbox,union,0.1741649427451194
21,0000024_00500_d_0000013.jpg,0000024,10,3,7,22,0.3,visdrone,image_lockbox,union,0.1741649427451194
22,0000024_01000_d_0000014.jpg,0000024,12,4,8,21,0.3333333333333333,visdrone,image_lockbox,union,0.1741649427451194
32,0000026_04000_d_0000032.jpg,0000026,14,0,14,38,0.0,visdrone,image_lockbox,union,0.1741649427451194
36,0000055_00714_d_0000110.jpg,0000055,85,23,62,255,0.27058823529411763,visdrone,image_lockbox,union,0.1741649427451194
37,0000069_00001_d_0000001.jpg,0000069,34,4,30,99,0.11764705882352941,visdrone,image_lockbox,union,0.1741649427451194
38,0000069_00483_d_0000002.jpg,0000069,27,2,25,89,0.07407407407407407,visdrone,image_lockbox,union,0.1741649427451194
43,0000069_02480_d_0000007.jpg,0000069,64,12,52,176,0.1875,visdrone,image_lockbox,union,0.1741649427451194
45,0000076_02142_d_0000009.jpg,0000076,11,2,9,16,0.18181818181818182,visdrone,image_lockbox,union,0.1741649427451194
46,0000081_00000_d_0000001.jpg,0000081,86,20,66,446,0.23255813953488372,visdrone,image_lockbox,union,0.1741649427451194
49,0000086_01084_d_0000003.jpg,0000086,146,30,116,295,0.2054794520547945,visdrone,image_lockbox,union,0.1741649427451194
54,0000103_01734_d_0000028.jpg,0000103,4,0,4,16,0.0,visdrone,image_lockbox,union,0.1741649427451194
58,0000103_03738_d_0000032.jpg,0000103,3,0,3,9,0.0,visdrone,image_lockbox,union,0.1741649427451194
64,0000115_01031_d_0000082.jpg,0000115,63,8,55,239,0.12698412698412698,visdrone,image_lockbox,union,0.1741649427451194
65,0000116_00351_d_0000083.jpg,0000116,74,15,59,232,0.20270270270270271,visdrone,image_lockbox,union,0.1741649427451194
70,0000117_01326_d_0000088.jpg,0000117,62,17,45,324,0.27419354838709675,visdrone,image_lockbox,union,0.1741649427451194
72,0000117_02708_d_0000090.jpg,0000117,100,10,90,271,0.1,visdrone,image_lockbox,union,0.1741649427451194
73,0000117_03096_d_0000091.jpg,0000117,24,0,24,331,0.0,visdrone,image_lockbox,union,0.1741649427451194
75,0000153_00001_d_0000001.jpg,0000153,55,13,42,131,0.23636363636363636,visdrone,image_lockbox,union,0.1741649427451194
82,0000154_00401_d_0000001.jpg,0000154,60,12,48,155,0.2,visdrone,image_lockbox,union,0.1741649427451194
94,0000162_00401_d_0000001.jpg,0000162,45,7,38,155,0.15555555555555556,visdrone,image_lockbox,union,0.1741649427451194
97,0000163_00001_d_0000001.jpg,0000163,69,13,56,199,0.18840579710144928,visdrone,image_lockbox,union,0.1741649427451194
110,0000194_00000_d_0000119.jpg,0000194,54,19,35,177,0.35185185185185186,visdrone,image_lockbox,union,0.1741649427451194
114,0000194_00800_d_0000123.jpg,0000194,54,15,39,165,0.2777777777777778,visdrone,image_lockbox,union,0.1741649427451194
123,0000213_04405_d_0000244.jpg,0000213,106,25,81,253,0.2358490566037736,visdrone,image_lockbox,union,0.1741649427451194
134,0000215_02932_d_0000263.jpg,0000215,48,7,41,127,0.14583333333333334,visdrone,image_lockbox,union,0.1741649427451194
137,0000220_01242_d_0000004.jpg,0000220,37,8,29,77,0.21621621621621623,visdrone,image_lockbox,union,0.1741649427451194
146,0000242_01475_d_0000007.jpg,0000242,65,2,63,154,0.03076923076923077,visdrone,image_lockbox,union,0.1741649427451194
147,0000242_01912_d_0000008.jpg,0000242,50,13,37,114,0.26,visdrone,image_lockbox,union,0.1741649427451194
149,0000242_02762_d_0000010.jpg,0000242,33,2,31,92,0.06060606060606061,visdrone,image_lockbox,union,0.1741649427451194
151,0000242_03668_d_0000012.jpg,0000242,41,13,28,92,0.3170731707317073,visdrone,image_lockbox,union,0.1741649427451194
153,0000242_04600_d_0000014.jpg,0000242,29,2,27,117,0.06896551724137931,visdrone,image_lockbox,union,0.1741649427451194
154,0000242_05059_d_0000015.jpg,0000242,37,15,22,74,0.40540540540540543,visdrone,image_lockbox,union,0.1741649427451194
155,0000242_05570_d_0000016.jpg,0000242,32,5,27,93,0.15625,visdrone,image_lockbox,union,0.1741649427451194
156,0000242_06010_d_0000017.jpg,0000242,41,16,25,63,0.3902439024390244,visdrone,image_lockbox,union,0.1741649427451194
162,0000244_02000_d_0000005.jpg,0000244,129,39,90,234,0.3023255813953488,visdrone,image_lockbox,union,0.1741649427451194
164,0000244_03000_d_0000007.jpg,0000244,44,13,31,110,0.29545454545454547,visdrone,image_lockbox,union,0.1741649427451194
168,0000244_04900_d_0000011.jpg,0000244,106,14,92,244,0.1320754716981132,visdrone,image_lockbox,union,0.1741649427451194
170,0000244_05900_d_0000013.jpg,0000244,66,21,45,126,0.3181818181818182,visdrone,image_lockbox,union,0.1741649427451194
173,0000249_00235_d_0000002.jpg,0000249,85,37,48,141,0.43529411764705883,visdrone,image_lockbox,union,0.1741649427451194
174,0000249_00603_d_0000003.jpg,0000249,48,24,24,71,0.5,visdrone,image_lockbox,union,0.1741649427451194
176,0000249_01514_d_0000005.jpg,0000249,51,5,46,142,0.09803921568627451,visdrone,image_lockbox,union,0.1741649427451194
183,0000253_00001_d_0000001.jpg,0000253,106,19,87,204,0.1792452830188679,visdrone,image_lockbox,union,0.1741649427451194
184,0000256_00715_d_0000019.jpg,0000256,90,26,64,206,0.28888888888888886,visdrone,image_lockbox,union,0.1741649427451194
189,0000269_00601_d_0000351.jpg,0000269,93,12,81,190,0.12903225806451613,visdrone,image_lockbox,union,0.1741649427451194
190,0000271_00001_d_0000374.jpg,0000271,58,12,46,179,0.20689655172413793,visdrone,image_lockbox,union,0.1741649427451194
195,0000271_01201_d_0000379.jpg,0000271,59,12,47,187,0.2033898305084746,visdrone,image_lockbox,union,0.1741649427451194
196,0000271_01401_d_0000380.jpg,0000271,55,14,41,213,0.2545454545454545,visdrone,image_lockbox,union,0.1741649427451194
197,0000271_01601_d_0000381.jpg,0000271,48,10,38,134,0.20833333333333334,visdrone,image_lockbox,union,0.1741649427451194
198,0000271_02401_d_0000385.jpg,0000271,84,32,52,218,0.38095238095238093,visdrone,image_lockbox,union,0.1741649427451194
199,0000271_02601_d_0000386.jpg,0000271,79,18,61,217,0.22784810126582278,visdrone,image_lockbox,union,0.1741649427451194
203,0000271_04801_d_0000396.jpg,0000271,50,7,43,122,0.14,visdrone,image_lockbox,union,0.1741649427451194
207,0000271_05601_d_0000400.jpg,0000271,86,13,73,204,0.1511627906976744,visdrone,image_lockbox,union,0.1741649427451194
208,0000271_05801_d_0000401.jpg,0000271,104,10,94,245,0.09615384615384616,visdrone,image_lockbox,union,0.1741649427451194
212,0000271_06601_d_0000405.jpg,0000271,105,6,99,232,0.05714285714285714,visdrone,image_lockbox,union,0.1741649427451194
217,0000273_05601_d_0000466.jpg,0000273,32,4,28,122,0.125,visdrone,image_lockbox,union,0.1741649427451194
218,0000276_00001_d_0000507.jpg,0000276,55,19,36,128,0.34545454545454546,visdrone,image_lockbox,union,0.1741649427451194
226,0000276_02201_d_0000518.jpg,0000276,41,10,31,73,0.24390243902439024,visdrone,image_lockbox,union,0.1741649427451194
233,0000276_03601_d_0000525.jpg,0000276,46,9,37,165,0.1956521739130435,visdrone,image_lockbox,union,0.1741649427451194
234,0000276_03801_d_0000526.jpg,0000276,64,4,60,192,0.0625,visdrone,image_lockbox,union,0.1741649427451194
249,0000277_01601_d_0000547.jpg,0000277,78,17,61,214,0.21794871794871795,visdrone,image_lockbox,union,0.1741649427451194
250,0000277_01801_d_0000548.jpg,0000277,101,36,65,205,0.3564356435643564,visdrone,image_lockbox,union,0.1741649427451194
254,0000277_02601_d_0000552.jpg,0000277,121,30,91,224,0.24793388429752067,visdrone,image_lockbox,union,0.1741649427451194
263,0000280_00001_d_0000612.jpg,0000280,87,20,67,227,0.22988505747126436,visdrone,image_lockbox,union,0.1741649427451194
266,0000280_00601_d_0000615.jpg,0000280,74,20,54,199,0.2702702702702703,visdrone,image_lockbox,union,0.1741649427451194
267,0000280_00801_d_0000616.jpg,0000280,70,18,52,249,0.2571428571428571,visdrone,image_lockbox,union,0.1741649427451194
273,0000280_02001_d_0000622.jpg,0000280,66,13,53,152,0.19696969696969696,visdrone,image_lockbox,union,0.1741649427451194
276,0000280_02601_d_0000625.jpg,0000280,73,11,62,170,0.1506849315068493,visdrone,image_lockbox,union,0.1741649427451194
278,0000280_03001_d_0000627.jpg,0000280,88,21,67,200,0.23863636363636365,visdrone,image_lockbox,union,0.1741649427451194
290,0000287_01001_d_0000764.jpg,0000287,71,37,34,160,0.5211267605633803,visdrone,image_lockbox,union,0.1741649427451194
294,0000287_01801_d_0000768.jpg,0000287,56,9,47,138,0.16071428571428573,visdrone,image_lockbox,union,0.1741649427451194
297,0000287_02401_d_0000771.jpg,0000287,18,1,17,35,0.05555555555555555,visdrone,image_lockbox,union,0.1741649427451194
298,0000287_02601_d_0000772.jpg,0000287,44,9,35,88,0.20454545454545456,visdrone,image_lockbox,union,0.1741649427451194
301,0000287_03401_d_0000776.jpg,0000287,56,2,54,122,0.03571428571428571,visdrone,image_lockbox,union,0.1741649427451194
305,0000289_00001_d_0000811.jpg,0000289,41,8,33,121,0.1951219512195122,visdrone,image_lockbox,union,0.1741649427451194
310,0000289_01001_d_0000816.jpg,0000289,33,5,28,89,0.15151515151515152,visdrone,image_lockbox,union,0.1741649427451194
318,0000289_03001_d_0000826.jpg,0000289,61,9,52,144,0.14754098360655737,visdrone,image_lockbox,union,0.1741649427451194
326,0000289_04601_d_0000834.jpg,0000289,93,15,78,218,0.16129032258064516,visdrone,image_lockbox,union,0.1741649427451194
327,0000289_04801_d_0000835.jpg,0000289,71,14,57,187,0.19718309859154928,visdrone,image_lockbox,union,0.1741649427451194
334,0000289_06201_d_0000842.jpg,0000289,79,16,63,171,0.20253164556962025,visdrone,image_lockbox,union,0.1741649427451194
335,0000289_06401_d_0000843.jpg,0000289,79,21,58,182,0.26582278481012656,visdrone,image_lockbox,union,0.1741649427451194
