dataset,split,contract,family_size,family_correct,confidence,per_candidate_confidence,alpha,beta_fp,iou,threshold,threshold_feasible,cal_cp,cal_risk,cal_precision,cal_fp_img,cal_fp_upper,eval_risk,eval_cp,eval_precision,eval_fp_img,eval_fp_upper,eval_pass,group_bad_cp,group_bad,group_n,contract_record,cal_feasible,utility_feasible,joint_feasible,selected,selection_mode
visdrone,image_lockbox,nms040,9,False,0.95,0.95,0.25,150.0,0.25,0.10500427503138779,True,0.2493401369075229,0.24516416173097333,0.34292468970666,102.29055690072639,120.35741901908284,0.23539267015706805,0.2426449351456559,0.3278408835810174,110.8962962962963,142.49657199949226,True,0.46529908106459805,17,50,"{'name': 'nms040', 'resolution': None, 'nms_iou': 0.4, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,True,joint_feasible_min_fp_upper
visdrone,sequence,support_soft_a,9,False,0.95,0.95,0.25,150.0,0.25,0.1367281021177769,True,0.24914420363196077,0.2437043054427295,0.36291243213142144,83.50729927007299,105.68836835947101,0.2608594657375145,0.2658293151022961,0.39681747892452734,88.26277372262774,110.44384281202575,False,0.6130177450552665,14,31,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,True,joint_feasible_min_fp_upper
