dataset,split,unit,contract,threshold,alpha,beta_fp,confidence,risk_delta,fp_delta,family_size,threshold_grid_size,bound_method,n_bound_mode,contract_record,unit_count,image_count,n_gt,misses,tp,fp,object_risk,precision,fp_img,z_mean,z_upper,z_upper_hoeffding,fp_upper,fp_upper_hoeffding,n_bound,risk_feasible,utility_feasible,bad_units,bad_unit_cp
uavdt,valonly_imagehash,image,raw640,0.035,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,2607,6265,14066,0.2938458070333634,0.3081501155870346,59.35021097046413,5.010464135021097,24.636475679556717,34.129506626514775,106.91410798286327,105.37493710094455,259.0,False,True,163,0.7690740587913527
uavdt,valonly_imagehash,image,raw640,0.037500000000000006,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,2622,6250,13777,0.295536519386835,0.3120786937634194,58.130801687763714,5.073755274261604,24.710730217305635,34.19279776575529,105.54490352954284,104.15552781824414,259.0,False,True,163,0.7690740587913527
uavdt,valonly_imagehash,image,raw640,0.04,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,2635,6237,13471,0.2970018034265104,0.316470468845139,56.83966244725738,5.128607594936709,24.770967855126393,34.24765008643039,104.11676041494594,102.8643885777378,259.0,False,True,165,0.7766809058653219
uavdt,valonly_imagehash,image,raw640,0.043750000000000004,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,2656,6216,13063,0.2993688007213706,0.3224233622075834,55.118143459915615,5.217215189873418,24.887637603821037,34.3362576813671,102.16808158349947,101.14286959039603,259.0,False,True,165,0.7766809058653219
uavdt,valonly_imagehash,image,raw640,0.045,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,2665,6207,12917,0.3003832281334536,0.32456599037858186,54.50210970464135,5.255189873417722,24.944787996242745,34.3742323649114,101.46040268499576,100.52683583512177,259.0,False,True,165,0.7766809058653219
uavdt,valonly_imagehash,image,raw640,0.05,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,2694,6178,12444,0.30365193868349866,0.3317581355386102,52.50632911392405,5.377552742616034,25.102145320594587,34.49659523410971,99.13569091758403,98.53105524440447,259.0,False,True,167,0.7842549072695113
uavdt,valonly_imagehash,image,raw640,0.05625,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,2735,6137,11883,0.308273219116321,0.34056603773584904,50.139240506329116,5.550548523206751,25.332253675911687,34.66959101470043,96.27072437454716,96.16396663680953,259.0,False,True,169,0.7917952577942219
uavdt,valonly_imagehash,image,raw640,0.0625,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,2793,6079,11317,0.3148106402164112,0.34944814899977006,47.75105485232068,5.795274261603375,25.673384344457755,34.914316753097054,93.35773166913134,93.7757809828011,259.0,False,True,171,0.7993010830743645
uavdt,valonly_imagehash,image,raw640,0.06875,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,2842,6030,10790,0.3203336339044184,0.35850178359096313,45.527426160337555,6.002025316455696,25.986893548664796,35.12106780794937,90.64936232488446,91.55215229081797,259.0,False,True,172,0.8030407549606244
uavdt,valonly_imagehash,image,raw640,0.075,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,2891,5981,10322,0.3258566275924256,0.3668649941728516,43.552742616033754,6.208776371308017,26.290361131649828,35.3278188628017,88.23095883625675,89.57746874651417,259.0,False,True,172,0.8030407549606244
uavdt,valonly_imagehash,image,raw640,0.07500000000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,2891,5981,10322,0.3258566275924256,0.3668649941728516,43.552742616033754,6.208776371308017,26.290361131649828,35.3278188628017,88.23095883625675,89.57746874651417,259.0,False,True,172,0.8030407549606244
uavdt,valonly_imagehash,image,raw640,0.08125,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,2932,5940,9883,0.33047790802524796,0.3754028945206345,41.70042194092827,6.381772151898734,26.52668331884845,35.50081464339242,85.91293844907705,87.72514807140868,259.0,False,True,172,0.8030407549606244
uavdt,valonly_imagehash,image,raw640,0.08750000000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,2974,5898,9489,0.3352119026149684,0.38331058685903685,40.037974683544306,6.558987341772152,26.772191583711912,35.67802983326583,83.87082599775222,86.06270081402472,259.0,False,True,174,0.8104929848536203
uavdt,valonly_imagehash,image,raw640,0.09375,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,3018,5854,9091,0.3401713255184851,0.3917029106724657,38.358649789029535,6.74464135021097,27.029147283803297,35.86368384170465,81.82209561978166,84.38337591950994,259.0,False,True,175,0.8142052732892884
uavdt,valonly_imagehash,image,raw640,0.1,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,3068,5804,8789,0.3458070333633904,0.3977249366134448,37.08438818565401,6.955611814345992,27.329452121809744,36.07465430583967,80.3021073646329,83.10911431613442,259.0,False,True,175,0.8142052732892884
uavdt,valonly_imagehash,image,raw640,0.10625000000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,3112,5760,8477,0.3507664562669071,0.40457961649223856,35.767932489451475,7.14126582278481,27.60413949437028,36.26030831427849,78.68169542212672,81.7926586199319,259.0,False,True,176,0.8179081544212974
uavdt,valonly_imagehash,image,raw640,0.1125,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,3152,5720,8162,0.3552750225428314,0.4120443740095087,34.438818565400844,7.310042194092827,27.843868944065893,36.42908468558651,77.07384916207073,80.46354469588127,259.0,False,True,176,0.8179081544212974
uavdt,valonly_imagehash,image,raw640,0.11875000000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,3192,5680,7894,0.35978358881875566,0.41844703108884634,33.30801687763713,7.478818565400844,28.07406527323714,36.59786105689452,75.66435339001693,79.33274300811755,259.0,False,True,178,0.8252850874607042
uavdt,valonly_imagehash,image,raw640,0.125,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,3239,5633,7621,0.36508115419296666,0.42500377244605403,32.15611814345991,7.677130801687764,28.36879338810899,36.79617329318145,74.27842375680247,78.18084427394032,259.0,False,True,178,0.8252850874607042
uavdt,valonly_imagehash,image,raw640,0.13125,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,3279,5593,7376,0.3695897204688909,0.43125915644999613,31.122362869198312,7.845907172995781,28.615389336588063,36.96494966448946,73.03425821681373,77.14708899967873,259.0,False,True,178,0.8252850874607042
uavdt,valonly_imagehash,image,raw640,0.1375,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,3327,5545,7143,0.375,0.4370271122320303,30.139240506329113,8.048438818565401,28.913492433730237,37.16748131005908,71.84588657440332,76.16396663680953,259.0,False,True,178,0.8252850874607042
uavdt,valonly_imagehash,image,raw640,0.14375000000000002,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,3361,5511,6922,0.3788322813345356,0.4432558513633073,29.206751054852322,8.191898734177215,29.11787399622593,37.310941225670895,70.6889385964189,75.23147718533274,259.0,False,True,179,0.8289588184491374
uavdt,valonly_imagehash,image,raw640,0.15,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,3405,5467,6699,0.3837917042380523,0.44936708860759494,28.265822784810126,8.377552742616034,29.394179010456845,37.49659523410971,69.521925953226,74.29054891529054,259.0,False,True,180,0.83262249950665
uavdt,valonly_imagehash,image,raw640,0.15000000000000002,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,3405,5467,6699,0.3837917042380523,0.44936708860759494,28.265822784810126,8.377552742616034,29.394179010456845,37.49659523410971,69.521925953226,74.29054891529054,259.0,False,True,180,0.83262249950665
uavdt,valonly_imagehash,image,raw640,0.15625,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,predeclared,"{'name': 'raw640', 'resolution': 640, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",237,237,8872,3448,5424,6499,0.3886384129846709,0.45491906399396126,27.421940928270043,8.558987341772152,29.653422791904752,37.67802983326583,68.4878188513325,73.44666705875046,259.0,False,True,181,0.8362759510811693
