dataset,split,contract,family_size,family_correct,confidence,per_candidate_confidence,alpha,beta_fp,iou,threshold,threshold_feasible,cal_cp,cal_risk,cal_precision,cal_fp_img,cal_fp_upper,eval_risk,eval_cp,eval_precision,eval_fp_img,eval_fp_upper,eval_pass,group_bad_cp,group_bad,group_n,contract_record,cal_feasible,utility_feasible,joint_feasible,selected,selection_mode
uavdt,random1,support_soft_a,9,False,0.95,0.95,0.16,150.0,0.25,0.05455302859190852,True,0.15992010935955178,0.15204579895605322,0.3146123570937715,71.70588235294117,101.38917272843493,0.15503421309872922,0.163601527452323,0.28884581968856515,70.00657894736842,99.78735165547057,True,0.3115086463644208,18,81,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,True,joint_feasible_min_fp_upper
uavdt,random2,support_floor,9,False,0.95,0.95,0.16,150.0,0.25,0.036368380170315504,True,0.15996893765701886,0.15223395613322502,0.28673480602263984,84.83660130718954,114.5198916826833,0.14676464584609103,0.15533849237354264,0.25298069357864794,81.20394736842105,110.9847200765232,True,0.2811485134553598,16,82,"{'name': 'support_floor', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.015, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,True,joint_feasible_min_fp_upper
uavdt,random3,nms040,9,False,0.95,0.95,0.16,150.0,0.25,0.056233963835984474,True,0.15955851097104198,0.15193675889328062,0.3714938707666736,59.31372549019608,88.99701586568982,0.17403256502431805,0.1833552289279596,0.28066393619314506,65.86184210526316,95.64261481336533,False,0.3691911988026304,23,83,"{'name': 'nms040', 'resolution': None, 'nms_iou': 0.4, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,True,joint_feasible_min_fp_upper
uavdt,random4,support_soft_a,9,False,0.95,0.95,0.16,150.0,0.25,0.06091781467990956,True,0.15928054650459772,0.1508670520231214,0.30954555032661374,64.2483660130719,93.93165638856564,0.16132332878581174,0.16943388689313382,0.31953739198232733,68.90131578947368,98.68208849757583,False,0.3503870714243341,20,78,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,True,joint_feasible_min_fp_upper
uavdt,random5,support_floor,9,False,0.95,0.95,0.16,150.0,0.25,0.041673477692529555,True,0.15967908887938545,0.1514595190012851,0.27739767134797744,78.69281045751634,108.3761008330101,0.1517745675049046,0.15987933660452497,0.28780635400907717,77.42763157894737,107.20840428704952,True,0.30443562774407523,18,83,"{'name': 'support_floor', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.015, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,True,joint_feasible_min_fp_upper
uavdt,image_lockbox,support_soft_a,9,False,0.95,0.95,0.16,150.0,0.25,0.042857710272073746,True,0.15960847573502637,0.1531785392245266,0.2803881321142004,81.35864978902954,105.20838616825087,0.14115490375802017,0.1540016922638421,0.2821439325504366,70.11764705882354,114.64258262206414,True,0.3597923909253817,9,40,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,True,joint_feasible_min_fp_upper
uavdt,sequence_lockbox,raw960,9,False,0.95,0.95,0.16,150.0,0.25,0.3322201183065773,True,0.14740209431333864,0.13179916317991633,0.590047393364929,6.92,39.75996983067184,0.26985446985446987,0.2774014452184111,0.7427302527228508,13.516666666666667,40.88330819222653,False,0.554816074869456,17,41,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,True,joint_feasible_min_fp_upper
