img_id,img_name,seq,n_gt,misses,tp,fp,risk,dataset,split,contract,threshold
173,pavilion_048_5415.jpg,pavilion_048,25,5,20,159,0.2,uavdt,image_lockbox,union,0.05625
176,pavilion_048_5655.jpg,pavilion_048,24,5,19,134,0.20833333333333334,uavdt,image_lockbox,union,0.05625
182,pavilion_048_6000.jpg,pavilion_048,25,5,20,130,0.2,uavdt,image_lockbox,union,0.05625
184,pavilion_048_6135.jpg,pavilion_048,23,7,16,127,0.30434782608695654,uavdt,image_lockbox,union,0.05625
187,pavilion_048_630.jpg,pavilion_048,20,6,14,198,0.3,uavdt,image_lockbox,union,0.05625
188,pavilion_048_6480.jpg,pavilion_048,22,9,13,175,0.4090909090909091,uavdt,image_lockbox,union,0.05625
189,pavilion_048_6525.jpg,pavilion_048,23,8,15,156,0.34782608695652173,uavdt,image_lockbox,union,0.05625
191,pavilion_048_6765.jpg,pavilion_048,23,7,16,138,0.30434782608695654,uavdt,image_lockbox,union,0.05625
198,pavilion_048_7215.jpg,pavilion_048,22,6,16,131,0.2727272727272727,uavdt,image_lockbox,union,0.05625
202,pavilion_048_7485.jpg,pavilion_048,24,6,18,133,0.25,uavdt,image_lockbox,union,0.05625
204,pavilion_048_7605.jpg,pavilion_048,24,5,19,119,0.20833333333333334,uavdt,image_lockbox,union,0.05625
205,pavilion_048_7650.jpg,pavilion_048,24,4,20,137,0.16666666666666666,uavdt,image_lockbox,union,0.05625
209,pavilion_048_7995.jpg,pavilion_048,24,6,18,146,0.25,uavdt,image_lockbox,union,0.05625
212,pavilion_048_8415.jpg,pavilion_048,21,5,16,147,0.23809523809523808,uavdt,image_lockbox,union,0.05625
219,pavilion_048_990.jpg,pavilion_048,21,5,16,142,0.23809523809523808,uavdt,image_lockbox,union,0.05625
222,train11.jpg,train11,14,0,14,78,0.0,uavdt,image_lockbox,union,0.05625
251,traina115.jpg,traina115,2,0,2,40,0.0,uavdt,image_lockbox,union,0.05625
252,traina119.jpg,traina119,3,1,2,18,0.3333333333333333,uavdt,image_lockbox,union,0.05625
254,traina144.jpg,traina144,2,1,1,92,0.5,uavdt,image_lockbox,union,0.05625
255,traina15.jpg,traina15,3,1,2,27,0.3333333333333333,uavdt,image_lockbox,union,0.05625
258,traina162.jpg,traina162,6,0,6,103,0.0,uavdt,image_lockbox,union,0.05625
259,traina163.jpg,traina163,2,0,2,54,0.0,uavdt,image_lockbox,union,0.05625
263,traina176.jpg,traina176,19,0,19,152,0.0,uavdt,image_lockbox,union,0.05625
264,traina179.jpg,traina179,3,0,3,25,0.0,uavdt,image_lockbox,union,0.05625
266,traina181.jpg,traina181,13,3,10,216,0.23076923076923078,uavdt,image_lockbox,union,0.05625
267,traina183.jpg,traina183,3,1,2,23,0.3333333333333333,uavdt,image_lockbox,union,0.05625
278,traina230.jpg,traina230,10,2,8,96,0.2,uavdt,image_lockbox,union,0.05625
283,traina263.jpg,traina263,3,1,2,25,0.3333333333333333,uavdt,image_lockbox,union,0.05625
288,traina323.jpg,traina323,3,0,3,29,0.0,uavdt,image_lockbox,union,0.05625
290,traina341.jpg,traina341,8,1,7,114,0.125,uavdt,image_lockbox,union,0.05625
299,traina66.jpg,traina66,6,1,5,89,0.16666666666666666,uavdt,image_lockbox,union,0.05625
301,traina80.jpg,traina80,20,0,20,137,0.0,uavdt,image_lockbox,union,0.05625
303,traina89.jpg,traina89,7,1,6,142,0.14285714285714285,uavdt,image_lockbox,union,0.05625
5,dji_399_150m00401_2.jpg,dji_399_150m00401,1,0,1,28,0.0,uavdt,image_lockbox,nms040,0.025
6,dji_399_150m00601_3.jpg,dji_399_150m00601,4,0,4,16,0.0,uavdt,image_lockbox,nms040,0.025
7,dji_399_150m00701_2.jpg,dji_399_150m00701,3,0,3,19,0.0,uavdt,image_lockbox,nms040,0.025
8,dji_399_150m00701_4.jpg,dji_399_150m00701,19,0,19,34,0.0,uavdt,image_lockbox,nms040,0.025
10,dji_399_150m00801_2.jpg,dji_399_150m00801,4,0,4,18,0.0,uavdt,image_lockbox,nms040,0.025
14,dji_399_150m01101_6.jpg,dji_399_150m01101,14,0,14,42,0.0,uavdt,image_lockbox,nms040,0.025
16,dji_399_150m01301_6.jpg,dji_399_150m01301,14,0,14,41,0.0,uavdt,image_lockbox,nms040,0.025
21,dji_399_150m02201_4.jpg,dji_399_150m02201,22,0,22,54,0.0,uavdt,image_lockbox,nms040,0.025
22,dji_399_150m02501_1.jpg,dji_399_150m02501,3,0,3,32,0.0,uavdt,image_lockbox,nms040,0.025
31,dji_477_150m01001_3.jpg,dji_477_150m01001,1,0,1,27,0.0,uavdt,image_lockbox,nms040,0.025
32,dji_477_150m01001_4.jpg,dji_477_150m01001,30,1,29,74,0.03333333333333333,uavdt,image_lockbox,nms040,0.025
44,dji_64_150m00201_4.jpg,dji_64_150m00201,3,0,3,13,0.0,uavdt,image_lockbox,nms040,0.025
46,dji_64_150m00601_2.jpg,dji_64_150m00601,5,0,5,9,0.0,uavdt,image_lockbox,nms040,0.025
49,dji_64_150m01601_6.jpg,dji_64_150m01601,5,0,5,30,0.0,uavdt,image_lockbox,nms040,0.025
51,dji_64_150m02001_3.jpg,dji_64_150m02001,8,0,8,22,0.0,uavdt,image_lockbox,nms040,0.025
52,dji_64_150m02201_4.jpg,dji_64_150m02201,4,0,4,17,0.0,uavdt,image_lockbox,nms040,0.025
62,dji_65_150m01401_1.jpg,dji_65_150m01401,5,1,4,12,0.2,uavdt,image_lockbox,nms040,0.025
63,dji_65_150m01601_5.jpg,dji_65_150m01601,2,0,2,11,0.0,uavdt,image_lockbox,nms040,0.025
73,dji_65_150m03001_4.jpg,dji_65_150m03001,4,0,4,14,0.0,uavdt,image_lockbox,nms040,0.025
76,djibridge2_150m00601_1.jpg,djibridge2_150m00601,11,1,10,50,0.09090909090909091,uavdt,image_lockbox,nms040,0.025
78,djibridge2_150m01201_3.jpg,djibridge2_150m01201,10,0,10,30,0.0,uavdt,image_lockbox,nms040,0.025
81,djibridge_150m00201_5.jpg,djibridge_150m00201,17,0,17,68,0.0,uavdt,image_lockbox,nms040,0.025
88,lim_1020.jpg,lim,235,33,202,95,0.14042553191489363,uavdt,image_lockbox,nms040,0.025
99,lim_1590.jpg,lim,240,36,204,107,0.15,uavdt,image_lockbox,nms040,0.025
