dataset,split,contract,family_size,family_correct,confidence,per_candidate_confidence,alpha,alpha_select,beta_fp,iou,threshold,threshold_feasible,cal_cp,cal_risk,cal_precision,cal_fp_img,cal_fp_upper,eval_risk,eval_cp,eval_precision,eval_fp_img,eval_fp_upper,eval_pass,group_bad_cp,group_bad,group_n,contract_record,cal_feasible,utility_feasible,joint_feasible,selected
uavdt,random2,support_soft_a,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.024564400746021422,True,0.15085038882553897,0.14329813160032495,0.24240334666482785,107.7124183006536,137.39570867614736,0.13227189222290264,0.1404979485007775,0.21148201582010845,104.27631578947368,134.05708849757582,True,0.2945877019793916,17,82,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random2,support_soft_b,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.021979262083186766,True,0.15002095891424289,0.14248578391551583,0.24008369723435224,109.18954248366013,138.87283285915387,0.13043478260869565,0.1386145761521102,0.20947042336627822,105.76973684210526,135.5505095502074,True,0.2811485134553598,16,82,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random2,support_floor,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.02289279185468331,True,0.15002095891424289,0.14248578391551583,0.2420767784249874,108.00653594771242,137.68982632320618,0.1316595223515003,0.13987021472448435,0.2108863771564545,104.72368421052632,134.50445691862848,True,0.2811485134553598,16,82,"{'name': 'support_floor', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.015, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random2,support_cap200,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.004961429361719639,False,0.2126955914647997,0.20406173842404549,0.1686576927049265,157.83006535947712,187.51335573497087,0.17922024903041436,0.18847636002861692,0.14022178825498674,162.20394736842104,191.98472007652322,False,0.932321871573099,72,82,"{'name': 'support_cap200', 'resolution': None, 'nms_iou': 0.4, 'max_det': 200, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.75, 'single_penalty_960': 0.88, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,False
uavdt,random3,raw960,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.013050881493836642,False,0.15149407582965638,0.1440316205533597,0.13105785524086178,234.6143790849673,264.297669460461,0.13914146754070628,0.14769039939589557,0.09758143771423093,247.68421052631578,277.46498323441796,True,0.9511311931606774,75,83,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,False
uavdt,random3,union,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.07693006768822692,True,0.1502030871959058,0.14276679841897233,0.24518404630550783,109.09803921568627,132.40224462385976,0.16980334108691056,0.1790400461931737,0.20002037905033626,103.30263157894737,129.45840428704952,False,0.4446006263262898,29,83,"{'name': 'union', 'resolution': None, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random3,nms040,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.03290250152349472,True,0.150687230431715,0.1432411067193676,0.2955549495500409,84.41830065359477,114.1015910290885,0.15732713047155847,0.16629826063223524,0.21409767366894106,96.23684210526316,126.01761481336531,True,0.3175459341962819,19,83,"{'name': 'nms040', 'resolution': None, 'nms_iou': 0.4, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random3,nms040_cap300,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.03054422874702141,True,0.15052585236113175,0.14308300395256918,0.28701546282567253,88.0,117.68329037549373,0.15584690209346586,0.16478528028854003,0.2061344624599814,101.14473684210526,130.92550955020744,True,0.3175459341962819,19,83,"{'name': 'nms040_cap300', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random3,nms040_cap300_sf003,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.030504942871630192,True,0.15052585236113175,0.14308300395256918,0.2868635545675876,88.06535947712419,117.74864985261793,0.15584690209346586,0.16478528028854003,0.20596429677019915,101.25,131.03077270810215,True,0.3175459341962819,19,83,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random3,support_soft_a,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.03944960664957761,True,0.15084860549980517,0.143399209486166,0.31363241678726483,77.49673202614379,107.18002240163754,0.15817297525903998,0.16716269894970848,0.22996938362890648,87.69736842105263,117.4781411291548,True,0.2779451574819655,16,83,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,True
uavdt,random3,support_soft_b,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.031440280843526125,True,0.15084860549980517,0.143399209486166,0.30172077741270814,81.95424836601308,111.63753874150682,0.15732713047155847,0.16629826063223524,0.21889590771766,93.55263157894737,123.33340428704952,True,0.2779451574819655,16,83,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random3,support_floor,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.03504919104278088,True,0.150687230431715,0.1432411067193676,0.30849368097461005,79.3921568627451,109.07544723823885,0.15732713047155847,0.16629826063223524,0.22535768817508342,90.11842105263158,119.89919376073372,True,0.264553372351856,15,83,"{'name': 'support_floor', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.015, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random3,support_cap200,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.014783142987638713,False,0.20733009942638791,0.19889328063241107,0.22607415339312006,113.37254901960785,143.05583939510157,0.18608585324592938,0.19564292879293732,0.1626590035075857,130.35526315789474,160.1360358659969,False,0.5178950204240103,35,83,"{'name': 'support_cap200', 'resolution': None, 'nms_iou': 0.4, 'max_det': 200, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.75, 'single_penalty_960': 0.88, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,True,False,False
uavdt,random4,raw960,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.018971472105477005,True,0.15081009098845166,0.14258188824662812,0.13488936041224614,186.5359477124183,216.219238087912,0.15109140518417463,0.15899771552940575,0.14641176470588235,190.93421052631578,220.71498323441796,True,0.7664095372698551,53,78,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,False,False,False
uavdt,random4,union,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.058754198951646686,True,0.15081009098845166,0.14258188824662812,0.19430617413326348,120.60130718954248,143.70289821863102,0.15092087312414734,0.15882367850155457,0.19952712991905105,131.41447368421052,153.4847200765232,True,0.4707833916679891,29,78,"{'name': 'union', 'resolution': None, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random4,nms040,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.031898096203804016,True,0.15021879485080297,0.1420038535645472,0.24442858711164783,89.9673202614379,119.65061063693165,0.15313778990450205,0.1610858963708472,0.2563229069887478,94.78947368421052,124.57024639231268,True,0.36407145539113095,21,78,"{'name': 'nms040', 'resolution': None, 'nms_iou': 0.4, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random4,nms040_cap300,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.029659699043259023,True,0.1500216861992794,0.1418111753371869,0.23715457110909963,93.640522875817,123.32381325131075,0.15228512960436563,0.16021587991969088,0.2476954506951019,99.32894736842105,129.10972007652322,True,0.3366155883478044,19,78,"{'name': 'nms040_cap300', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random4,nms040_cap300_sf003,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.029994435561820878,True,0.15061299723697813,0.14238921001926783,0.23840385645420462,92.93464052287581,122.6179308983696,0.1524556616643929,0.16038988991658337,0.24909783480352846,98.5657894736842,128.34656218178637,True,0.3366155883478044,19,78,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random4,support_soft_a,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.03547197605017574,True,0.15061299723697813,0.14238921001926783,0.25578989713234873,84.640522875817,114.32381325131072,0.15330832196452934,0.16125988962403875,0.2669354838709677,89.70394736842105,119.48472007652322,True,0.30879340862533367,17,78,"{'name': 'support_soft_a', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.04, 'single_penalty_640': 0.8, 'single_penalty_960': 0.9, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,True
uavdt,random4,support_soft_b,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.030065506498794987,True,0.15061299723697813,0.14238921001926783,0.24932780640824556,87.58823529411765,117.2715256696114,0.15296725784447476,0.1609118997780836,0.2613522757169166,92.35526315789474,122.1360358659969,True,0.30879340862533367,17,78,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random4,support_floor,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.03248989722225815,True,0.15081009098845166,0.14258188824662812,0.2534601583414023,85.66666666666667,115.34995704216041,0.15296725784447476,0.1609118997780836,0.26540208388992786,90.44736842105263,120.22814112915478,True,0.30879340862533367,17,78,"{'name': 'support_floor', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.015, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random4,support_cap200,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.006911553340614773,False,0.1942590998781832,0.18516377649325627,0.14748552695821998,159.77124183006535,189.4545322055591,0.20003410641200545,0.20882155044156722,0.1629668229980893,158.51315789473685,188.293930602839,False,0.928765131813437,68,78,"{'name': 'support_cap200', 'resolution': None, 'nms_iou': 0.4, 'max_det': 200, 'score_floor': 0.0, 'support_iou': 0.45, 'dual_bonus': 0.06, 'single_penalty_640': 0.75, 'single_penalty_960': 0.88, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,False
uavdt,random5,raw960,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.018383295228704813,True,0.15086248203799535,0.14283091610060583,0.13676841056886754,192.6078431372549,222.29113351274862,0.14892099161762082,0.1569655823106888,0.13974464097458122,193.26315789473685,223.043930602839,True,0.8132291379577954,61,83,"{'name': 'raw960', 'resolution': 960, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,False,False,False
uavdt,random5,union,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.04744361713528636,True,0.1506747920952094,0.1426473288048467,0.1704566193378837,148.54248366013073,170.03623155196433,0.14392723381487427,0.15186411621212584,0.17900428864441545,144.83552631578948,165.68208849757582,True,0.553818321593331,38,83,"{'name': 'union', 'resolution': None, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,False,False,False
uavdt,random5,nms040,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.02810711935162545,True,0.14973627647461416,0.14172939232605103,0.2327955382929987,100.69934640522875,130.38263678072252,0.1430354913500981,0.1509528112383804,0.23959112440787833,100.32894736842105,130.1097200765232,True,0.3563920095476041,22,83,"{'name': 'nms040', 'resolution': None, 'nms_iou': 0.4, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random5,nms040_cap300,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.027573810890316953,True,0.1504870977680801,0.14246374150908758,0.23124907173622455,101.49019607843137,131.17348645392514,0.14392723381487427,0.15186411621212584,0.23835534809812295,100.90789473684211,130.68866744494426,True,0.3563920095476041,22,83,"{'name': 'nms040_cap300', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
uavdt,random5,nms040_cap300_sf003,9,False,0.95,0.95,0.16,0.151,150.0,0.25,0.02758275653468445,True,0.1504870977680801,0.14246374150908758,0.23131778339028375,101.45098039215686,131.13427076765063,0.14392723381487427,0.15186411621212584,0.23837902264600716,100.89473684210526,130.6755095502074,True,0.3563920095476041,22,83,"{'name': 'nms040_cap300_sf003', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.003, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,True,True,False
