img_id,img_name,seq,n_gt,misses,tp,fp,risk,dataset,split,contract,threshold
114,0000194_00800_d_0000123.jpg,0000194,54,17,37,63,0.3148148148148148,visdrone,image_lockbox,raw960,0.2447489008307457
123,0000213_04405_d_0000244.jpg,0000213,106,30,76,135,0.2830188679245283,visdrone,image_lockbox,raw960,0.2447489008307457
134,0000215_02932_d_0000263.jpg,0000215,48,9,39,36,0.1875,visdrone,image_lockbox,raw960,0.2447489008307457
137,0000220_01242_d_0000004.jpg,0000220,37,12,25,31,0.32432432432432434,visdrone,image_lockbox,raw960,0.2447489008307457
146,0000242_01475_d_0000007.jpg,0000242,65,6,59,52,0.09230769230769231,visdrone,image_lockbox,raw960,0.2447489008307457
147,0000242_01912_d_0000008.jpg,0000242,50,13,37,33,0.26,visdrone,image_lockbox,raw960,0.2447489008307457
149,0000242_02762_d_0000010.jpg,0000242,33,5,28,26,0.15151515151515152,visdrone,image_lockbox,raw960,0.2447489008307457
151,0000242_03668_d_0000012.jpg,0000242,41,15,26,28,0.36585365853658536,visdrone,image_lockbox,raw960,0.2447489008307457
153,0000242_04600_d_0000014.jpg,0000242,29,5,24,38,0.1724137931034483,visdrone,image_lockbox,raw960,0.2447489008307457
154,0000242_05059_d_0000015.jpg,0000242,37,17,20,29,0.4594594594594595,visdrone,image_lockbox,raw960,0.2447489008307457
155,0000242_05570_d_0000016.jpg,0000242,32,6,26,39,0.1875,visdrone,image_lockbox,raw960,0.2447489008307457
156,0000242_06010_d_0000017.jpg,0000242,41,21,20,22,0.5121951219512195,visdrone,image_lockbox,raw960,0.2447489008307457
162,0000244_02000_d_0000005.jpg,0000244,129,49,80,89,0.3798449612403101,visdrone,image_lockbox,raw960,0.2447489008307457
164,0000244_03000_d_0000007.jpg,0000244,44,14,30,45,0.3181818181818182,visdrone,image_lockbox,raw960,0.2447489008307457
168,0000244_04900_d_0000011.jpg,0000244,106,21,85,98,0.19811320754716982,visdrone,image_lockbox,raw960,0.2447489008307457
170,0000244_05900_d_0000013.jpg,0000244,66,25,41,45,0.3787878787878788,visdrone,image_lockbox,raw960,0.2447489008307457
173,0000249_00235_d_0000002.jpg,0000249,85,41,44,44,0.4823529411764706,visdrone,image_lockbox,raw960,0.2447489008307457
174,0000249_00603_d_0000003.jpg,0000249,48,26,22,23,0.5416666666666666,visdrone,image_lockbox,raw960,0.2447489008307457
176,0000249_01514_d_0000005.jpg,0000249,51,7,44,51,0.13725490196078433,visdrone,image_lockbox,raw960,0.2447489008307457
183,0000253_00001_d_0000001.jpg,0000253,106,22,84,58,0.20754716981132076,visdrone,image_lockbox,raw960,0.2447489008307457
184,0000256_00715_d_0000019.jpg,0000256,90,30,60,81,0.3333333333333333,visdrone,image_lockbox,raw960,0.2447489008307457
189,0000269_00601_d_0000351.jpg,0000269,93,17,76,60,0.1827956989247312,visdrone,image_lockbox,raw960,0.2447489008307457
190,0000271_00001_d_0000374.jpg,0000271,58,14,44,78,0.2413793103448276,visdrone,image_lockbox,raw960,0.2447489008307457
195,0000271_01201_d_0000379.jpg,0000271,59,17,42,100,0.288135593220339,visdrone,image_lockbox,raw960,0.2447489008307457
196,0000271_01401_d_0000380.jpg,0000271,55,17,38,85,0.3090909090909091,visdrone,image_lockbox,raw960,0.2447489008307457
197,0000271_01601_d_0000381.jpg,0000271,48,14,34,52,0.2916666666666667,visdrone,image_lockbox,raw960,0.2447489008307457
198,0000271_02401_d_0000385.jpg,0000271,84,39,45,83,0.4642857142857143,visdrone,image_lockbox,raw960,0.2447489008307457
199,0000271_02601_d_0000386.jpg,0000271,79,25,54,104,0.31645569620253167,visdrone,image_lockbox,raw960,0.2447489008307457
203,0000271_04801_d_0000396.jpg,0000271,50,11,39,40,0.22,visdrone,image_lockbox,raw960,0.2447489008307457
207,0000271_05601_d_0000400.jpg,0000271,86,14,72,68,0.16279069767441862,visdrone,image_lockbox,raw960,0.2447489008307457
208,0000271_05801_d_0000401.jpg,0000271,104,12,92,91,0.11538461538461539,visdrone,image_lockbox,raw960,0.2447489008307457
212,0000271_06601_d_0000405.jpg,0000271,105,6,99,68,0.05714285714285714,visdrone,image_lockbox,raw960,0.2447489008307457
217,0000273_05601_d_0000466.jpg,0000273,32,5,27,51,0.15625,visdrone,image_lockbox,raw960,0.2447489008307457
218,0000276_00001_d_0000507.jpg,0000276,55,23,32,42,0.41818181818181815,visdrone,image_lockbox,raw960,0.2447489008307457
226,0000276_02201_d_0000518.jpg,0000276,41,13,28,32,0.3170731707317073,visdrone,image_lockbox,raw960,0.2447489008307457
233,0000276_03601_d_0000525.jpg,0000276,46,10,36,74,0.21739130434782608,visdrone,image_lockbox,raw960,0.2447489008307457
234,0000276_03801_d_0000526.jpg,0000276,64,10,54,86,0.15625,visdrone,image_lockbox,raw960,0.2447489008307457
249,0000277_01601_d_0000547.jpg,0000277,78,21,57,78,0.2692307692307692,visdrone,image_lockbox,raw960,0.2447489008307457
250,0000277_01801_d_0000548.jpg,0000277,101,45,56,95,0.44554455445544555,visdrone,image_lockbox,raw960,0.2447489008307457
254,0000277_02601_d_0000552.jpg,0000277,121,42,79,93,0.34710743801652894,visdrone,image_lockbox,raw960,0.2447489008307457
263,0000280_00001_d_0000612.jpg,0000280,87,22,65,108,0.25287356321839083,visdrone,image_lockbox,raw960,0.2447489008307457
266,0000280_00601_d_0000615.jpg,0000280,74,24,50,96,0.32432432432432434,visdrone,image_lockbox,raw960,0.2447489008307457
267,0000280_00801_d_0000616.jpg,0000280,70,21,49,110,0.3,visdrone,image_lockbox,raw960,0.2447489008307457
273,0000280_02001_d_0000622.jpg,0000280,66,15,51,49,0.22727272727272727,visdrone,image_lockbox,raw960,0.2447489008307457
276,0000280_02601_d_0000625.jpg,0000280,73,13,60,74,0.1780821917808219,visdrone,image_lockbox,raw960,0.2447489008307457
278,0000280_03001_d_0000627.jpg,0000280,88,26,62,83,0.29545454545454547,visdrone,image_lockbox,raw960,0.2447489008307457
290,0000287_01001_d_0000764.jpg,0000287,71,40,31,75,0.5633802816901409,visdrone,image_lockbox,raw960,0.2447489008307457
294,0000287_01801_d_0000768.jpg,0000287,56,11,45,47,0.19642857142857142,visdrone,image_lockbox,raw960,0.2447489008307457
297,0000287_02401_d_0000771.jpg,0000287,18,1,17,13,0.05555555555555555,visdrone,image_lockbox,raw960,0.2447489008307457
298,0000287_02601_d_0000772.jpg,0000287,44,12,32,28,0.2727272727272727,visdrone,image_lockbox,raw960,0.2447489008307457
301,0000287_03401_d_0000776.jpg,0000287,56,4,52,41,0.07142857142857142,visdrone,image_lockbox,raw960,0.2447489008307457
305,0000289_00001_d_0000811.jpg,0000289,41,11,30,52,0.2682926829268293,visdrone,image_lockbox,raw960,0.2447489008307457
310,0000289_01001_d_0000816.jpg,0000289,33,7,26,28,0.21212121212121213,visdrone,image_lockbox,raw960,0.2447489008307457
318,0000289_03001_d_0000826.jpg,0000289,61,13,48,52,0.21311475409836064,visdrone,image_lockbox,raw960,0.2447489008307457
326,0000289_04601_d_0000834.jpg,0000289,93,20,73,84,0.21505376344086022,visdrone,image_lockbox,raw960,0.2447489008307457
327,0000289_04801_d_0000835.jpg,0000289,71,19,52,67,0.2676056338028169,visdrone,image_lockbox,raw960,0.2447489008307457
334,0000289_06201_d_0000842.jpg,0000289,79,21,58,68,0.26582278481012656,visdrone,image_lockbox,raw960,0.2447489008307457
335,0000289_06401_d_0000843.jpg,0000289,79,27,52,70,0.34177215189873417,visdrone,image_lockbox,raw960,0.2447489008307457
337,0000289_06801_d_0000845.jpg,0000289,98,27,71,82,0.2755102040816326,visdrone,image_lockbox,raw960,0.2447489008307457
338,0000289_07001_d_0000846.jpg,0000289,74,30,44,39,0.40540540540540543,visdrone,image_lockbox,raw960,0.2447489008307457
340,0000290_04001_d_0000867.jpg,0000290,79,12,67,43,0.1518987341772152,visdrone,image_lockbox,raw960,0.2447489008307457
344,0000291_00601_d_0000871.jpg,0000291,120,36,84,127,0.3,visdrone,image_lockbox,raw960,0.2447489008307457
347,0000291_01401_d_0000875.jpg,0000291,154,63,91,120,0.4090909090909091,visdrone,image_lockbox,raw960,0.2447489008307457
348,0000291_01601_d_0000876.jpg,0000291,87,25,62,137,0.28735632183908044,visdrone,image_lockbox,raw960,0.2447489008307457
349,0000291_01801_d_0000877.jpg,0000291,113,37,76,165,0.3274336283185841,visdrone,image_lockbox,raw960,0.2447489008307457
350,0000291_02001_d_0000878.jpg,0000291,172,66,106,124,0.38372093023255816,visdrone,image_lockbox,raw960,0.2447489008307457
355,0000291_03601_d_0000886.jpg,0000291,112,46,66,180,0.4107142857142857,visdrone,image_lockbox,raw960,0.2447489008307457
361,0000291_05201_d_0000893.jpg,0000291,207,77,130,123,0.3719806763285024,visdrone,image_lockbox,raw960,0.2447489008307457
365,0000295_00600_d_0000024.jpg,0000295,186,80,106,117,0.43010752688172044,visdrone,image_lockbox,raw960,0.2447489008307457
366,0000295_00800_d_0000025.jpg,0000295,147,51,96,155,0.3469387755102041,visdrone,image_lockbox,raw960,0.2447489008307457
371,0000295_01800_d_0000030.jpg,0000295,306,153,153,107,0.5,visdrone,image_lockbox,raw960,0.2447489008307457
375,0000295_02900_d_0000034.jpg,0000295,212,63,149,99,0.2971698113207547,visdrone,image_lockbox,raw960,0.2447489008307457
380,0000301_00201_d_0000157.jpg,0000301,90,26,64,108,0.28888888888888886,visdrone,image_lockbox,raw960,0.2447489008307457
382,0000301_01201_d_0000162.jpg,0000301,61,22,39,84,0.36065573770491804,visdrone,image_lockbox,raw960,0.2447489008307457
390,0000312_02201_d_0000425.jpg,0000312,78,17,61,89,0.21794871794871795,visdrone,image_lockbox,raw960,0.2447489008307457
396,0000315_01601_d_0000509.jpg,0000315,98,29,69,139,0.29591836734693877,visdrone,image_lockbox,raw960,0.2447489008307457
398,0000316_00201_d_0000520.jpg,0000316,54,20,34,63,0.37037037037037035,visdrone,image_lockbox,raw960,0.2447489008307457
401,0000316_00801_d_0000523.jpg,0000316,27,12,15,70,0.4444444444444444,visdrone,image_lockbox,raw960,0.2447489008307457
405,0000316_01601_d_0000527.jpg,0000316,29,8,21,27,0.27586206896551724,visdrone,image_lockbox,raw960,0.2447489008307457
418,0000327_01801_d_0000720.jpg,0000327,62,15,47,66,0.24193548387096775,visdrone,image_lockbox,raw960,0.2447489008307457
425,0000327_03801_d_0000730.jpg,0000327,103,27,76,103,0.2621359223300971,visdrone,image_lockbox,raw960,0.2447489008307457
428,0000330_00001_d_0000800.jpg,0000330,80,13,67,77,0.1625,visdrone,image_lockbox,raw960,0.2447489008307457
437,0000330_01801_d_0000809.jpg,0000330,64,11,53,63,0.171875,visdrone,image_lockbox,raw960,0.2447489008307457
440,0000330_02801_d_0000814.jpg,0000330,45,2,43,46,0.044444444444444446,visdrone,image_lockbox,raw960,0.2447489008307457
441,0000330_03001_d_0000815.jpg,0000330,45,5,40,39,0.1111111111111111,visdrone,image_lockbox,raw960,0.2447489008307457
444,0000330_04201_d_0000821.jpg,0000330,162,43,119,124,0.2654320987654321,visdrone,image_lockbox,raw960,0.2447489008307457
445,0000330_04401_d_0000822.jpg,0000330,38,8,30,34,0.21052631578947367,visdrone,image_lockbox,raw960,0.2447489008307457
449,0000333_01961_d_0000011.jpg,0000333,65,7,58,40,0.1076923076923077,visdrone,image_lockbox,raw960,0.2447489008307457
451,0000333_02353_d_0000013.jpg,0000333,70,13,57,39,0.18571428571428572,visdrone,image_lockbox,raw960,0.2447489008307457
461,0000335_00393_d_0000045.jpg,0000335,34,8,26,36,0.23529411764705882,visdrone,image_lockbox,raw960,0.2447489008307457
469,0000335_02745_d_0000057.jpg,0000335,99,24,75,68,0.24242424242424243,visdrone,image_lockbox,raw960,0.2447489008307457
471,0000335_03333_d_0000060.jpg,0000335,40,2,38,27,0.05,visdrone,image_lockbox,raw960,0.2447489008307457
474,0000335_04117_d_0000064.jpg,0000335,28,1,27,7,0.03571428571428571,visdrone,image_lockbox,raw960,0.2447489008307457
478,0000335_06469_d_0000076.jpg,0000335,8,2,6,3,0.25,visdrone,image_lockbox,raw960,0.2447489008307457
484,0000346_01961_d_0000356.jpg,0000346,71,27,44,80,0.38028169014084506,visdrone,image_lockbox,raw960,0.2447489008307457
489,0000348_03333_d_0000423.jpg,0000348,15,3,12,7,0.2,visdrone,image_lockbox,raw960,0.2447489008307457
492,0000356_01569_d_0000637.jpg,0000356,100,40,60,117,0.4,visdrone,image_lockbox,raw960,0.2447489008307457
497,0000356_02745_d_0000643.jpg,0000356,97,29,68,106,0.29896907216494845,visdrone,image_lockbox,raw960,0.2447489008307457
502,0000356_03921_d_0000649.jpg,0000356,72,8,64,144,0.1111111111111111,visdrone,image_lockbox,raw960,0.2447489008307457
507,0000356_05097_d_0000655.jpg,0000356,114,31,83,95,0.2719298245614035,visdrone,image_lockbox,raw960,0.2447489008307457
510,0000359_00589_d_0000702.jpg,0000359,39,5,34,24,0.1282051282051282,visdrone,image_lockbox,raw960,0.2447489008307457
511,0000359_00785_d_0000703.jpg,0000359,30,5,25,22,0.16666666666666666,visdrone,image_lockbox,raw960,0.2447489008307457
512,0000359_00981_d_0000704.jpg,0000359,33,4,29,71,0.12121212121212122,visdrone,image_lockbox,raw960,0.2447489008307457
518,0000359_03333_d_0000711.jpg,0000359,13,0,13,9,0.0,visdrone,image_lockbox,raw960,0.2447489008307457
523,0000360_00589_d_0000716.jpg,0000360,60,13,47,50,0.21666666666666667,visdrone,image_lockbox,raw960,0.2447489008307457
529,0000360_03137_d_0000729.jpg,0000360,56,8,48,37,0.14285714285714285,visdrone,image_lockbox,raw960,0.2447489008307457
535,0000360_05293_d_0000740.jpg,0000360,70,21,49,48,0.3,visdrone,image_lockbox,raw960,0.2447489008307457
541,0000360_07253_d_0000750.jpg,0000360,28,3,25,17,0.10714285714285714,visdrone,image_lockbox,raw960,0.2447489008307457
543,0000364_00589_d_0000798.jpg,0000364,62,27,35,119,0.43548387096774194,visdrone,image_lockbox,raw960,0.2447489008307457
2,0000001_03999_d_0000007.jpg,0000001,48,11,37,152,0.22916666666666666,visdrone,image_lockbox,union,0.2728303223848343
5,0000001_05499_d_0000010.jpg,0000001,140,38,102,166,0.2714285714285714,visdrone,image_lockbox,union,0.2728303223848343
6,0000001_05999_d_0000011.jpg,0000001,115,34,81,185,0.2956521739130435,visdrone,image_lockbox,union,0.2728303223848343
20,0000024_00000_d_0000012.jpg,0000024,21,9,12,24,0.42857142857142855,visdrone,image_lockbox,union,0.2728303223848343
21,0000024_00500_d_0000013.jpg,0000024,10,3,7,14,0.3,visdrone,image_lockbox,union,0.2728303223848343
22,0000024_01000_d_0000014.jpg,0000024,12,5,7,13,0.4166666666666667,visdrone,image_lockbox,union,0.2728303223848343
32,0000026_04000_d_0000032.jpg,0000026,14,0,14,26,0.0,visdrone,image_lockbox,union,0.2728303223848343
36,0000055_00714_d_0000110.jpg,0000055,85,28,57,147,0.32941176470588235,visdrone,image_lockbox,union,0.2728303223848343
37,0000069_00001_d_0000001.jpg,0000069,34,7,27,54,0.20588235294117646,visdrone,image_lockbox,union,0.2728303223848343
38,0000069_00483_d_0000002.jpg,0000069,27,3,24,49,0.1111111111111111,visdrone,image_lockbox,union,0.2728303223848343
43,0000069_02480_d_0000007.jpg,0000069,64,15,49,86,0.234375,visdrone,image_lockbox,union,0.2728303223848343
45,0000076_02142_d_0000009.jpg,0000076,11,2,9,10,0.18181818181818182,visdrone,image_lockbox,union,0.2728303223848343
46,0000081_00000_d_0000001.jpg,0000081,86,20,66,299,0.23255813953488372,visdrone,image_lockbox,union,0.2728303223848343
49,0000086_01084_d_0000003.jpg,0000086,146,40,106,187,0.273972602739726,visdrone,image_lockbox,union,0.2728303223848343
54,0000103_01734_d_0000028.jpg,0000103,4,0,4,7,0.0,visdrone,image_lockbox,union,0.2728303223848343
58,0000103_03738_d_0000032.jpg,0000103,3,0,3,3,0.0,visdrone,image_lockbox,union,0.2728303223848343
64,0000115_01031_d_0000082.jpg,0000115,63,9,54,127,0.14285714285714285,visdrone,image_lockbox,union,0.2728303223848343
65,0000116_00351_d_0000083.jpg,0000116,74,19,55,130,0.25675675675675674,visdrone,image_lockbox,union,0.2728303223848343
70,0000117_01326_d_0000088.jpg,0000117,62,19,43,196,0.3064516129032258,visdrone,image_lockbox,union,0.2728303223848343
72,0000117_02708_d_0000090.jpg,0000117,100,13,87,177,0.13,visdrone,image_lockbox,union,0.2728303223848343
73,0000117_03096_d_0000091.jpg,0000117,24,0,24,224,0.0,visdrone,image_lockbox,union,0.2728303223848343
75,0000153_00001_d_0000001.jpg,0000153,55,13,42,67,0.23636363636363636,visdrone,image_lockbox,union,0.2728303223848343
82,0000154_00401_d_0000001.jpg,0000154,60,17,43,80,0.2833333333333333,visdrone,image_lockbox,union,0.2728303223848343
94,0000162_00401_d_0000001.jpg,0000162,45,11,34,74,0.24444444444444444,visdrone,image_lockbox,union,0.2728303223848343
97,0000163_00001_d_0000001.jpg,0000163,69,18,51,94,0.2608695652173913,visdrone,image_lockbox,union,0.2728303223848343
110,0000194_00000_d_0000119.jpg,0000194,54,22,32,94,0.4074074074074074,visdrone,image_lockbox,union,0.2728303223848343
114,0000194_00800_d_0000123.jpg,0000194,54,17,37,76,0.3148148148148148,visdrone,image_lockbox,union,0.2728303223848343
123,0000213_04405_d_0000244.jpg,0000213,106,29,77,161,0.27358490566037735,visdrone,image_lockbox,union,0.2728303223848343
134,0000215_02932_d_0000263.jpg,0000215,48,9,39,65,0.1875,visdrone,image_lockbox,union,0.2728303223848343
137,0000220_01242_d_0000004.jpg,0000220,37,12,25,35,0.32432432432432434,visdrone,image_lockbox,union,0.2728303223848343
146,0000242_01475_d_0000007.jpg,0000242,65,5,60,92,0.07692307692307693,visdrone,image_lockbox,union,0.2728303223848343
147,0000242_01912_d_0000008.jpg,0000242,50,13,37,50,0.26,visdrone,image_lockbox,union,0.2728303223848343
149,0000242_02762_d_0000010.jpg,0000242,33,5,28,55,0.15151515151515152,visdrone,image_lockbox,union,0.2728303223848343
151,0000242_03668_d_0000012.jpg,0000242,41,14,27,39,0.34146341463414637,visdrone,image_lockbox,union,0.2728303223848343
153,0000242_04600_d_0000014.jpg,0000242,29,2,27,61,0.06896551724137931,visdrone,image_lockbox,union,0.2728303223848343
154,0000242_05059_d_0000015.jpg,0000242,37,17,20,26,0.4594594594594595,visdrone,image_lockbox,union,0.2728303223848343
155,0000242_05570_d_0000016.jpg,0000242,32,6,26,45,0.1875,visdrone,image_lockbox,union,0.2728303223848343
156,0000242_06010_d_0000017.jpg,0000242,41,22,19,26,0.5365853658536586,visdrone,image_lockbox,union,0.2728303223848343
162,0000244_02000_d_0000005.jpg,0000244,129,50,79,136,0.3875968992248062,visdrone,image_lockbox,union,0.2728303223848343
164,0000244_03000_d_0000007.jpg,0000244,44,16,28,60,0.36363636363636365,visdrone,image_lockbox,union,0.2728303223848343
168,0000244_04900_d_0000011.jpg,0000244,106,16,90,168,0.1509433962264151,visdrone,image_lockbox,union,0.2728303223848343
170,0000244_05900_d_0000013.jpg,0000244,66,26,40,69,0.3939393939393939,visdrone,image_lockbox,union,0.2728303223848343
173,0000249_00235_d_0000002.jpg,0000249,85,41,44,77,0.4823529411764706,visdrone,image_lockbox,union,0.2728303223848343
174,0000249_00603_d_0000003.jpg,0000249,48,26,22,39,0.5416666666666666,visdrone,image_lockbox,union,0.2728303223848343
176,0000249_01514_d_0000005.jpg,0000249,51,7,44,65,0.13725490196078433,visdrone,image_lockbox,union,0.2728303223848343
183,0000253_00001_d_0000001.jpg,0000253,106,21,85,160,0.19811320754716982,visdrone,image_lockbox,union,0.2728303223848343
184,0000256_00715_d_0000019.jpg,0000256,90,33,57,118,0.36666666666666664,visdrone,image_lockbox,union,0.2728303223848343
189,0000269_00601_d_0000351.jpg,0000269,93,15,78,118,0.16129032258064516,visdrone,image_lockbox,union,0.2728303223848343
190,0000271_00001_d_0000374.jpg,0000271,58,13,45,102,0.22413793103448276,visdrone,image_lockbox,union,0.2728303223848343
195,0000271_01201_d_0000379.jpg,0000271,59,16,43,113,0.2711864406779661,visdrone,image_lockbox,union,0.2728303223848343
196,0000271_01401_d_0000380.jpg,0000271,55,16,39,118,0.2909090909090909,visdrone,image_lockbox,union,0.2728303223848343
197,0000271_01601_d_0000381.jpg,0000271,48,12,36,71,0.25,visdrone,image_lockbox,union,0.2728303223848343
198,0000271_02401_d_0000385.jpg,0000271,84,43,41,100,0.5119047619047619,visdrone,image_lockbox,union,0.2728303223848343
199,0000271_02601_d_0000386.jpg,0000271,79,24,55,131,0.3037974683544304,visdrone,image_lockbox,union,0.2728303223848343
203,0000271_04801_d_0000396.jpg,0000271,50,11,39,63,0.22,visdrone,image_lockbox,union,0.2728303223848343
207,0000271_05601_d_0000400.jpg,0000271,86,16,70,113,0.18604651162790697,visdrone,image_lockbox,union,0.2728303223848343
208,0000271_05801_d_0000401.jpg,0000271,104,11,93,157,0.10576923076923077,visdrone,image_lockbox,union,0.2728303223848343
212,0000271_06601_d_0000405.jpg,0000271,105,6,99,155,0.05714285714285714,visdrone,image_lockbox,union,0.2728303223848343
217,0000273_05601_d_0000466.jpg,0000273,32,7,25,47,0.21875,visdrone,image_lockbox,union,0.2728303223848343
218,0000276_00001_d_0000507.jpg,0000276,55,22,33,65,0.4,visdrone,image_lockbox,union,0.2728303223848343
226,0000276_02201_d_0000518.jpg,0000276,41,12,29,41,0.2926829268292683,visdrone,image_lockbox,union,0.2728303223848343
233,0000276_03601_d_0000525.jpg,0000276,46,11,35,79,0.2391304347826087,visdrone,image_lockbox,union,0.2728303223848343
234,0000276_03801_d_0000526.jpg,0000276,64,10,54,102,0.15625,visdrone,image_lockbox,union,0.2728303223848343
249,0000277_01601_d_0000547.jpg,0000277,78,19,59,114,0.24358974358974358,visdrone,image_lockbox,union,0.2728303223848343
250,0000277_01801_d_0000548.jpg,0000277,101,45,56,124,0.44554455445544555,visdrone,image_lockbox,union,0.2728303223848343
254,0000277_02601_d_0000552.jpg,0000277,121,41,80,131,0.33884297520661155,visdrone,image_lockbox,union,0.2728303223848343
263,0000280_00001_d_0000612.jpg,0000280,87,24,63,142,0.27586206896551724,visdrone,image_lockbox,union,0.2728303223848343
266,0000280_00601_d_0000615.jpg,0000280,74,26,48,95,0.35135135135135137,visdrone,image_lockbox,union,0.2728303223848343
267,0000280_00801_d_0000616.jpg,0000280,70,22,48,136,0.3142857142857143,visdrone,image_lockbox,union,0.2728303223848343
273,0000280_02001_d_0000622.jpg,0000280,66,14,52,82,0.21212121212121213,visdrone,image_lockbox,union,0.2728303223848343
276,0000280_02601_d_0000625.jpg,0000280,73,13,60,99,0.1780821917808219,visdrone,image_lockbox,union,0.2728303223848343
278,0000280_03001_d_0000627.jpg,0000280,88,26,62,106,0.29545454545454547,visdrone,image_lockbox,union,0.2728303223848343
290,0000287_01001_d_0000764.jpg,0000287,71,43,28,103,0.6056338028169014,visdrone,image_lockbox,union,0.2728303223848343
294,0000287_01801_d_0000768.jpg,0000287,56,10,46,74,0.17857142857142858,visdrone,image_lockbox,union,0.2728303223848343
297,0000287_02401_d_0000771.jpg,0000287,18,1,17,25,0.05555555555555555,visdrone,image_lockbox,union,0.2728303223848343
298,0000287_02601_d_0000772.jpg,0000287,44,12,32,41,0.2727272727272727,visdrone,image_lockbox,union,0.2728303223848343
301,0000287_03401_d_0000776.jpg,0000287,56,4,52,91,0.07142857142857142,visdrone,image_lockbox,union,0.2728303223848343
305,0000289_00001_d_0000811.jpg,0000289,41,11,30,62,0.2682926829268293,visdrone,image_lockbox,union,0.2728303223848343
310,0000289_01001_d_0000816.jpg,0000289,33,6,27,43,0.18181818181818182,visdrone,image_lockbox,union,0.2728303223848343
318,0000289_03001_d_0000826.jpg,0000289,61,15,46,71,0.2459016393442623,visdrone,image_lockbox,union,0.2728303223848343
326,0000289_04601_d_0000834.jpg,0000289,93,17,76,129,0.1827956989247312,visdrone,image_lockbox,union,0.2728303223848343
327,0000289_04801_d_0000835.jpg,0000289,71,21,50,95,0.29577464788732394,visdrone,image_lockbox,union,0.2728303223848343
334,0000289_06201_d_0000842.jpg,0000289,79,24,55,107,0.3037974683544304,visdrone,image_lockbox,union,0.2728303223848343
335,0000289_06401_d_0000843.jpg,0000289,79,28,51,105,0.35443037974683544,visdrone,image_lockbox,union,0.2728303223848343
