dataset,split,contract,family_size,family_correct,confidence,per_candidate_confidence,alpha,beta_fp,iou,threshold,threshold_feasible,cal_cp,cal_risk,cal_precision,cal_fp_img,cal_fp_upper,eval_risk,eval_cp,eval_precision,eval_fp_img,eval_fp_upper,eval_pass,group_bad_cp,group_bad,group_n,contract_record,cal_feasible,utility_feasible,joint_feasible,selected,selection_mode
visdrone,image_lockbox,union,9,False,0.95,0.95,0.2,150.0,0.25,0.0010002527851611376,False,0.20186128712213924,0.19798692183915917,0.09788894831851307,522.726392251816,300.0,0.18952879581151832,0.1962476695870864,0.09744061032568328,531.0592592592593,300.0,True,1.0,50,50,"{'name': 'union', 'resolution': None, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",False,False,False,True,no_risk_feasible_min_cp
visdrone,sequence,union,9,False,0.95,0.95,0.2,150.0,0.25,0.03167239881586284,True,0.19964276026545613,0.19461529534640826,0.12443520045901169,356.4379562043796,297.94384281202576,0.20957026713124274,0.2141853895827873,0.14328423570231508,371.27372262773724,300.0,False,0.998346745733359,30,31,"{'name': 'union', 'resolution': None, 'nms_iou': None, 'max_det': None, 'score_floor': 0.0, 'support_iou': None, 'dual_bonus': 0.0, 'single_penalty_640': 1.0, 'single_penalty_960': 1.0, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",True,False,False,True,risk_feasible_min_empirical_fp
