img_id,img_name,seq,n_gt,misses,tp,fp,risk,dataset,split,contract,threshold
405,0000316_01601_d_0000527.jpg,0000316,29,6,23,277,0.20689655172413793,visdrone,image_lockbox,raw960,0.0132317177078221
418,0000327_01801_d_0000720.jpg,0000327,62,11,51,249,0.1774193548387097,visdrone,image_lockbox,raw960,0.0132317177078221
425,0000327_03801_d_0000730.jpg,0000327,103,26,77,223,0.2524271844660194,visdrone,image_lockbox,raw960,0.0132317177078221
428,0000330_00001_d_0000800.jpg,0000330,80,11,69,231,0.1375,visdrone,image_lockbox,raw960,0.0132317177078221
437,0000330_01801_d_0000809.jpg,0000330,64,8,56,244,0.125,visdrone,image_lockbox,raw960,0.0132317177078221
440,0000330_02801_d_0000814.jpg,0000330,45,2,43,256,0.044444444444444446,visdrone,image_lockbox,raw960,0.0132317177078221
441,0000330_03001_d_0000815.jpg,0000330,45,3,42,253,0.06666666666666667,visdrone,image_lockbox,raw960,0.0132317177078221
444,0000330_04201_d_0000821.jpg,0000330,162,42,120,180,0.25925925925925924,visdrone,image_lockbox,raw960,0.0132317177078221
445,0000330_04401_d_0000822.jpg,0000330,38,5,33,261,0.13157894736842105,visdrone,image_lockbox,raw960,0.0132317177078221
449,0000333_01961_d_0000011.jpg,0000333,65,5,60,231,0.07692307692307693,visdrone,image_lockbox,raw960,0.0132317177078221
451,0000333_02353_d_0000013.jpg,0000333,70,8,62,235,0.11428571428571428,visdrone,image_lockbox,raw960,0.0132317177078221
461,0000335_00393_d_0000045.jpg,0000335,34,6,28,270,0.17647058823529413,visdrone,image_lockbox,raw960,0.0132317177078221
469,0000335_02745_d_0000057.jpg,0000335,99,21,78,222,0.21212121212121213,visdrone,image_lockbox,raw960,0.0132317177078221
471,0000335_03333_d_0000060.jpg,0000335,40,1,39,261,0.025,visdrone,image_lockbox,raw960,0.0132317177078221
474,0000335_04117_d_0000064.jpg,0000335,28,0,28,260,0.0,visdrone,image_lockbox,raw960,0.0132317177078221
478,0000335_06469_d_0000076.jpg,0000335,8,2,6,278,0.25,visdrone,image_lockbox,raw960,0.0132317177078221
484,0000346_01961_d_0000356.jpg,0000346,71,24,47,253,0.3380281690140845,visdrone,image_lockbox,raw960,0.0132317177078221
489,0000348_03333_d_0000423.jpg,0000348,15,0,15,268,0.0,visdrone,image_lockbox,raw960,0.0132317177078221
492,0000356_01569_d_0000637.jpg,0000356,100,37,63,237,0.37,visdrone,image_lockbox,raw960,0.0132317177078221
497,0000356_02745_d_0000643.jpg,0000356,97,23,74,226,0.23711340206185566,visdrone,image_lockbox,raw960,0.0132317177078221
502,0000356_03921_d_0000649.jpg,0000356,72,7,65,235,0.09722222222222222,visdrone,image_lockbox,raw960,0.0132317177078221
507,0000356_05097_d_0000655.jpg,0000356,114,26,88,212,0.22807017543859648,visdrone,image_lockbox,raw960,0.0132317177078221
510,0000359_00589_d_0000702.jpg,0000359,39,3,36,262,0.07692307692307693,visdrone,image_lockbox,raw960,0.0132317177078221
511,0000359_00785_d_0000703.jpg,0000359,30,3,27,272,0.1,visdrone,image_lockbox,raw960,0.0132317177078221
512,0000359_00981_d_0000704.jpg,0000359,33,2,31,269,0.06060606060606061,visdrone,image_lockbox,raw960,0.0132317177078221
518,0000359_03333_d_0000711.jpg,0000359,13,0,13,275,0.0,visdrone,image_lockbox,raw960,0.0132317177078221
523,0000360_00589_d_0000716.jpg,0000360,60,8,52,248,0.13333333333333333,visdrone,image_lockbox,raw960,0.0132317177078221
529,0000360_03137_d_0000729.jpg,0000360,56,7,49,251,0.125,visdrone,image_lockbox,raw960,0.0132317177078221
535,0000360_05293_d_0000740.jpg,0000360,70,15,55,245,0.21428571428571427,visdrone,image_lockbox,raw960,0.0132317177078221
541,0000360_07253_d_0000750.jpg,0000360,28,2,26,268,0.07142857142857142,visdrone,image_lockbox,raw960,0.0132317177078221
543,0000364_00589_d_0000798.jpg,0000364,62,25,37,263,0.4032258064516129,visdrone,image_lockbox,raw960,0.0132317177078221
2,0000001_03999_d_0000007.jpg,0000001,48,6,42,558,0.125,visdrone,image_lockbox,union,0.0010002527851611376
5,0000001_05499_d_0000010.jpg,0000001,140,31,109,491,0.22142857142857142,visdrone,image_lockbox,union,0.0010002527851611376
6,0000001_05999_d_0000011.jpg,0000001,115,28,87,513,0.24347826086956523,visdrone,image_lockbox,union,0.0010002527851611376
20,0000024_00000_d_0000012.jpg,0000024,21,0,21,473,0.0,visdrone,image_lockbox,union,0.0010002527851611376
21,0000024_00500_d_0000013.jpg,0000024,10,2,8,462,0.2,visdrone,image_lockbox,union,0.0010002527851611376
22,0000024_01000_d_0000014.jpg,0000024,12,2,10,412,0.16666666666666666,visdrone,image_lockbox,union,0.0010002527851611376
32,0000026_04000_d_0000032.jpg,0000026,14,0,14,373,0.0,visdrone,image_lockbox,union,0.0010002527851611376
36,0000055_00714_d_0000110.jpg,0000055,85,15,70,530,0.17647058823529413,visdrone,image_lockbox,union,0.0010002527851611376
37,0000069_00001_d_0000001.jpg,0000069,34,0,34,566,0.0,visdrone,image_lockbox,union,0.0010002527851611376
38,0000069_00483_d_0000002.jpg,0000069,27,1,26,562,0.037037037037037035,visdrone,image_lockbox,union,0.0010002527851611376
43,0000069_02480_d_0000007.jpg,0000069,64,9,55,545,0.140625,visdrone,image_lockbox,union,0.0010002527851611376
45,0000076_02142_d_0000009.jpg,0000076,11,1,10,519,0.09090909090909091,visdrone,image_lockbox,union,0.0010002527851611376
46,0000081_00000_d_0000001.jpg,0000081,86,16,70,530,0.18604651162790697,visdrone,image_lockbox,union,0.0010002527851611376
49,0000086_01084_d_0000003.jpg,0000086,146,26,120,480,0.1780821917808219,visdrone,image_lockbox,union,0.0010002527851611376
54,0000103_01734_d_0000028.jpg,0000103,4,0,4,431,0.0,visdrone,image_lockbox,union,0.0010002527851611376
58,0000103_03738_d_0000032.jpg,0000103,3,0,3,409,0.0,visdrone,image_lockbox,union,0.0010002527851611376
64,0000115_01031_d_0000082.jpg,0000115,63,3,60,540,0.047619047619047616,visdrone,image_lockbox,union,0.0010002527851611376
65,0000116_00351_d_0000083.jpg,0000116,74,13,61,539,0.17567567567567569,visdrone,image_lockbox,union,0.0010002527851611376
70,0000117_01326_d_0000088.jpg,0000117,62,13,49,551,0.20967741935483872,visdrone,image_lockbox,union,0.0010002527851611376
72,0000117_02708_d_0000090.jpg,0000117,100,8,92,508,0.08,visdrone,image_lockbox,union,0.0010002527851611376
73,0000117_03096_d_0000091.jpg,0000117,24,0,24,576,0.0,visdrone,image_lockbox,union,0.0010002527851611376
75,0000153_00001_d_0000001.jpg,0000153,55,7,48,552,0.12727272727272726,visdrone,image_lockbox,union,0.0010002527851611376
82,0000154_00401_d_0000001.jpg,0000154,60,11,49,551,0.18333333333333332,visdrone,image_lockbox,union,0.0010002527851611376
94,0000162_00401_d_0000001.jpg,0000162,45,4,41,559,0.08888888888888889,visdrone,image_lockbox,union,0.0010002527851611376
97,0000163_00001_d_0000001.jpg,0000163,69,9,60,540,0.13043478260869565,visdrone,image_lockbox,union,0.0010002527851611376
110,0000194_00000_d_0000119.jpg,0000194,54,13,41,559,0.24074074074074073,visdrone,image_lockbox,union,0.0010002527851611376
114,0000194_00800_d_0000123.jpg,0000194,54,12,42,558,0.2222222222222222,visdrone,image_lockbox,union,0.0010002527851611376
123,0000213_04405_d_0000244.jpg,0000213,106,18,88,512,0.16981132075471697,visdrone,image_lockbox,union,0.0010002527851611376
134,0000215_02932_d_0000263.jpg,0000215,48,4,44,556,0.08333333333333333,visdrone,image_lockbox,union,0.0010002527851611376
137,0000220_01242_d_0000004.jpg,0000220,37,4,33,567,0.10810810810810811,visdrone,image_lockbox,union,0.0010002527851611376
146,0000242_01475_d_0000007.jpg,0000242,65,1,64,536,0.015384615384615385,visdrone,image_lockbox,union,0.0010002527851611376
147,0000242_01912_d_0000008.jpg,0000242,50,12,38,562,0.24,visdrone,image_lockbox,union,0.0010002527851611376
149,0000242_02762_d_0000010.jpg,0000242,33,2,31,569,0.06060606060606061,visdrone,image_lockbox,union,0.0010002527851611376
151,0000242_03668_d_0000012.jpg,0000242,41,6,35,565,0.14634146341463414,visdrone,image_lockbox,union,0.0010002527851611376
153,0000242_04600_d_0000014.jpg,0000242,29,1,28,572,0.034482758620689655,visdrone,image_lockbox,union,0.0010002527851611376
154,0000242_05059_d_0000015.jpg,0000242,37,14,23,577,0.3783783783783784,visdrone,image_lockbox,union,0.0010002527851611376
155,0000242_05570_d_0000016.jpg,0000242,32,5,27,573,0.15625,visdrone,image_lockbox,union,0.0010002527851611376
156,0000242_06010_d_0000017.jpg,0000242,41,11,30,545,0.2682926829268293,visdrone,image_lockbox,union,0.0010002527851611376
162,0000244_02000_d_0000005.jpg,0000244,129,36,93,507,0.27906976744186046,visdrone,image_lockbox,union,0.0010002527851611376
164,0000244_03000_d_0000007.jpg,0000244,44,9,35,565,0.20454545454545456,visdrone,image_lockbox,union,0.0010002527851611376
168,0000244_04900_d_0000011.jpg,0000244,106,14,92,508,0.1320754716981132,visdrone,image_lockbox,union,0.0010002527851611376
170,0000244_05900_d_0000013.jpg,0000244,66,17,49,551,0.25757575757575757,visdrone,image_lockbox,union,0.0010002527851611376
173,0000249_00235_d_0000002.jpg,0000249,85,30,55,545,0.35294117647058826,visdrone,image_lockbox,union,0.0010002527851611376
174,0000249_00603_d_0000003.jpg,0000249,48,23,25,542,0.4791666666666667,visdrone,image_lockbox,union,0.0010002527851611376
176,0000249_01514_d_0000005.jpg,0000249,51,4,47,553,0.0784313725490196,visdrone,image_lockbox,union,0.0010002527851611376
183,0000253_00001_d_0000001.jpg,0000253,106,13,93,507,0.12264150943396226,visdrone,image_lockbox,union,0.0010002527851611376
184,0000256_00715_d_0000019.jpg,0000256,90,23,67,533,0.25555555555555554,visdrone,image_lockbox,union,0.0010002527851611376
189,0000269_00601_d_0000351.jpg,0000269,93,10,83,517,0.10752688172043011,visdrone,image_lockbox,union,0.0010002527851611376
190,0000271_00001_d_0000374.jpg,0000271,58,11,47,553,0.1896551724137931,visdrone,image_lockbox,union,0.0010002527851611376
195,0000271_01201_d_0000379.jpg,0000271,59,7,52,548,0.11864406779661017,visdrone,image_lockbox,union,0.0010002527851611376
196,0000271_01401_d_0000380.jpg,0000271,55,12,43,557,0.21818181818181817,visdrone,image_lockbox,union,0.0010002527851611376
197,0000271_01601_d_0000381.jpg,0000271,48,7,41,559,0.14583333333333334,visdrone,image_lockbox,union,0.0010002527851611376
198,0000271_02401_d_0000385.jpg,0000271,84,25,59,541,0.2976190476190476,visdrone,image_lockbox,union,0.0010002527851611376
199,0000271_02601_d_0000386.jpg,0000271,79,15,64,536,0.189873417721519,visdrone,image_lockbox,union,0.0010002527851611376
203,0000271_04801_d_0000396.jpg,0000271,50,6,44,556,0.12,visdrone,image_lockbox,union,0.0010002527851611376
207,0000271_05601_d_0000400.jpg,0000271,86,8,78,522,0.09302325581395349,visdrone,image_lockbox,union,0.0010002527851611376
208,0000271_05801_d_0000401.jpg,0000271,104,7,97,503,0.0673076923076923,visdrone,image_lockbox,union,0.0010002527851611376
212,0000271_06601_d_0000405.jpg,0000271,105,4,101,499,0.0380952380952381,visdrone,image_lockbox,union,0.0010002527851611376
217,0000273_05601_d_0000466.jpg,0000273,32,2,30,570,0.0625,visdrone,image_lockbox,union,0.0010002527851611376
218,0000276_00001_d_0000507.jpg,0000276,55,17,38,561,0.3090909090909091,visdrone,image_lockbox,union,0.0010002527851611376
226,0000276_02201_d_0000518.jpg,0000276,41,5,36,564,0.12195121951219512,visdrone,image_lockbox,union,0.0010002527851611376
233,0000276_03601_d_0000525.jpg,0000276,46,8,38,562,0.17391304347826086,visdrone,image_lockbox,union,0.0010002527851611376
234,0000276_03801_d_0000526.jpg,0000276,64,2,62,538,0.03125,visdrone,image_lockbox,union,0.0010002527851611376
249,0000277_01601_d_0000547.jpg,0000277,78,14,64,536,0.1794871794871795,visdrone,image_lockbox,union,0.0010002527851611376
250,0000277_01801_d_0000548.jpg,0000277,101,33,68,532,0.32673267326732675,visdrone,image_lockbox,union,0.0010002527851611376
254,0000277_02601_d_0000552.jpg,0000277,121,28,93,507,0.23140495867768596,visdrone,image_lockbox,union,0.0010002527851611376
263,0000280_00001_d_0000612.jpg,0000280,87,16,71,529,0.1839080459770115,visdrone,image_lockbox,union,0.0010002527851611376
266,0000280_00601_d_0000615.jpg,0000280,74,14,60,540,0.1891891891891892,visdrone,image_lockbox,union,0.0010002527851611376
267,0000280_00801_d_0000616.jpg,0000280,70,17,53,547,0.24285714285714285,visdrone,image_lockbox,union,0.0010002527851611376
273,0000280_02001_d_0000622.jpg,0000280,66,9,57,543,0.13636363636363635,visdrone,image_lockbox,union,0.0010002527851611376
276,0000280_02601_d_0000625.jpg,0000280,73,8,65,535,0.1095890410958904,visdrone,image_lockbox,union,0.0010002527851611376
278,0000280_03001_d_0000627.jpg,0000280,88,20,68,532,0.22727272727272727,visdrone,image_lockbox,union,0.0010002527851611376
290,0000287_01001_d_0000764.jpg,0000287,71,29,42,558,0.4084507042253521,visdrone,image_lockbox,union,0.0010002527851611376
294,0000287_01801_d_0000768.jpg,0000287,56,8,48,552,0.14285714285714285,visdrone,image_lockbox,union,0.0010002527851611376
297,0000287_02401_d_0000771.jpg,0000287,18,1,17,406,0.05555555555555555,visdrone,image_lockbox,union,0.0010002527851611376
298,0000287_02601_d_0000772.jpg,0000287,44,9,35,565,0.20454545454545456,visdrone,image_lockbox,union,0.0010002527851611376
301,0000287_03401_d_0000776.jpg,0000287,56,0,56,544,0.0,visdrone,image_lockbox,union,0.0010002527851611376
305,0000289_00001_d_0000811.jpg,0000289,41,5,36,564,0.12195121951219512,visdrone,image_lockbox,union,0.0010002527851611376
310,0000289_01001_d_0000816.jpg,0000289,33,3,30,570,0.09090909090909091,visdrone,image_lockbox,union,0.0010002527851611376
318,0000289_03001_d_0000826.jpg,0000289,61,4,57,543,0.06557377049180328,visdrone,image_lockbox,union,0.0010002527851611376
326,0000289_04601_d_0000834.jpg,0000289,93,7,86,514,0.07526881720430108,visdrone,image_lockbox,union,0.0010002527851611376
327,0000289_04801_d_0000835.jpg,0000289,71,10,61,539,0.14084507042253522,visdrone,image_lockbox,union,0.0010002527851611376
334,0000289_06201_d_0000842.jpg,0000289,79,12,67,533,0.1518987341772152,visdrone,image_lockbox,union,0.0010002527851611376
